PID	M_ID	nature	traffic	food	info	facility	kind	total	loc_code	money	age	age_group	money_group	label_group	a_c
1260502	300678	5	4	4	4	4	3	5	938060	4000	36	3	1	7	경남 사천시
1260701	104430	4	4	4	3	3	3	4	938060	25000	48	4	1	10	경남 사천시
1260702	104430	4	4	4	3	3	3	4	938060	25000	43	3	1	7	경남 사천시
1261301	108847	4	4	5	4	4	4	4	938060	30000	45	3	1	7	경남 사천시
1261501	122249	4	4	4	4	4	4	4	938060	50000	58	4	2	11	경남 사천시
1261701	108922	4	4	4	4	4	4	4	938060	112000	69	5	3	15	경남 사천시
1261701	122276	5	4	4	4	4	4	4	938060	59000	69	5	2	14	경남 사천시
1261702	108922	4	4	4	4	4	4	4	938060	112000	69	5	3	15	경남 사천시
1261702	122276	5	4	4	4	4	4	4	938060	59000	69	5	2	14	경남 사천시
1261702	122282	4	4	4	4	4	4	4	938060	78000	69	5	2	14	경남 사천시
1261901	122320	5	4	4	4	4	4	5	938060	30000	56	4	1	10	경남 사천시
1262002	108872	4	4	4	4	4	4	4	938060	20000	37	3	1	7	경남 사천시
1262401	122171	4	4	4	4	4	4	4	938060	30000	66	5	1	13	경남 사천시
1262504	122197	5	4	4	4	4	4	4	938060	30000	29	2	1	4	경남 사천시
1262901	108887	4	4	4	4	4	4	4	938060	20000	44	3	1	7	경남 사천시
1262902	122110	4	4	4	4	4	4	4	938060	30000	44	3	1	7	경남 사천시
1270101	102915	4	4	4	3	4	4	4	938060	70000	69	5	2	14	경남 사천시
1271701	112053	4	4	4	4	4	4	4	938060	60000	77	5	2	14	경남 사천시
1272802	112136	4	4	4	4	4	4	4	938060	50000	62	5	2	14	경남 사천시
1273902	112460	4	4	4	4	4	4	4	938060	50000	72	5	2	14	경남 사천시
1275301	103251	4	4	4	3	3	4	4	938060	25000	55	4	1	10	경남 사천시
1275501	113860	4	3	4	4	4	4	4	938060	50000	62	5	2	14	경남 사천시
1275502	113860	4	3	4	4	4	4	4	938060	50000	60	5	2	14	경남 사천시
1275901	103275	3	4	3	3	4	4	4	938060	120000	53	4	3	12	경남 사천시
1276201	101356	4	4	4	3	3	4	4	938060	40000	75	5	1	13	경남 사천시
1536901	303067	5	3	4	5	4	5	4	938060	125000	56	4	3	12	경남 사천시
1537702	105354	4	4	3	4	4	4	4	938060	100000	46	4	3	12	경남 사천시
1538501	115838	3	4	4	3	3	3	4	938060	50000	47	4	2	11	경남 사천시
1538502	115838	3	4	4	3	3	3	4	938060	50000	47	4	2	11	경남 사천시
1023802	105470	4	4	4	4	4	4	4	935380	550000	69	5	3	15	전북 부안군
1044301	107498	4	5	3	5	5	4	4	935380	37500	78	5	1	13	전북 부안군
1044302	107498	4	5	3	5	5	4	4	935380	37500	66	5	1	13	전북 부안군
1049701	101100	4	5	4	4	4	4	5	935380	100000	56	4	3	12	전북 부안군
1049701	118910	5	4	5	4	4	4	5	935380	100000	56	4	3	12	전북 부안군
1063802	109204	5	4	4	4	4	4	4	935380	60000	44	3	2	8	전북 부안군
1071302	105539	4	3	4	3	3	4	4	935380	110000	53	4	3	12	전북 부안군
1071801	112622	5	4	4	4	4	4	4	935380	100000	59	4	3	12	전북 부안군
1071802	112622	5	4	4	4	4	4	4	935380	100000	58	4	3	12	전북 부안군
1072201	121502	4	4	5	4	4	4	4	935380	100000	57	4	3	12	전북 부안군
1072202	121502	4	4	5	4	4	4	4	935380	100000	55	4	3	12	전북 부안군
1075001	106445	5	4	4	5	4	4	4	935380	50000	67	5	2	14	전북 부안군
1075002	106445	5	4	4	5	4	4	4	935380	50000	65	5	2	14	전북 부안군
1076901	121468	5	5	4	4	5	4	4	935380	50000	53	4	2	11	전북 부안군
1076902	121468	5	5	4	4	5	4	4	935380	50000	47	4	2	11	전북 부안군
1111101	101313	5	4	4	4	5	4	4	935380	50000	74	5	2	14	전북 부안군
1113101	122920	4	5	4	4	4	4	4	935380	37500	71	5	1	13	전북 부안군
1113102	122920	4	5	4	4	4	4	4	935380	37500	70	5	1	13	전북 부안군
1114101	115209	5	4	4	5	5	3	5	935380	37500	49	4	1	10	전북 부안군
1114101	115215	5	4	4	4	4	3	4	935380	36667	49	4	1	10	전북 부안군
1114102	115209	5	4	4	5	5	3	5	935380	37500	43	3	1	7	전북 부안군
1114102	115215	5	4	4	4	4	3	4	935380	36667	43	3	1	7	전북 부안군
1115301	106275	4	4	4	4	3	4	4	935380	150000	48	4	3	12	전북 부안군
1117403	106820	4	4	4	4	4	4	4	935380	100000	45	3	3	9	전북 부안군
1118201	100201	4	4	4	3	4	4	4	935380	50000	83	6	2	17	전북 부안군
1118801	100207	5	4	4	3	3	4	4	935380	50000	69	5	2	14	전북 부안군
1118802	100207	5	4	4	3	3	4	4	935380	50000	65	5	2	14	전북 부안군
1118901	100214	4	4	4	4	4	4	5	935380	50000	66	5	2	14	전북 부안군
1118902	100214	4	4	4	4	4	4	5	935380	50000	62	5	2	14	전북 부안군
1121201	102510	4	4	4	4	4	4	4	935380	100000	44	3	3	9	전북 부안군
1121202	102510	4	4	4	4	4	4	4	935380	100000	43	3	3	9	전북 부안군
1121203	102510	4	4	4	4	4	4	4	935380	100000	15	1	3	3	전북 부안군
1130205	120520	4	4	4	4	4	4	4	935380	100000	27	2	3	6	전북 부안군
1131801	120160	5	4	4	4	3	4	4	935380	50000	43	3	2	8	전북 부안군
1131802	120160	5	4	4	4	3	4	4	935380	50000	40	3	2	8	전북 부안군
1133502	107270	4	4	4	3	3	3	4	935380	55000	50	4	2	11	전북 부안군
1134303	116487	4	3	4	4	4	4	5	935380	250000	37	3	3	9	전북 부안군
1134303	302400	5	5	4	5	5	5	5	935380	212500	37	3	3	9	전북 부안군
1138401	102921	4	4	4	4	4	4	4	935380	40000	79	5	1	13	전북 부안군
1138402	102921	4	4	4	4	4	4	4	935380	40000	77	5	1	13	전북 부안군
1146201	301328	5	4	4	4	4	4	5	935380	100000	51	4	3	12	전북 부안군
1170401	115785	4	4	4	4	4	4	4	935380	50000	62	5	2	14	전북 부안군
1170401	115783	5	4	4	4	4	4	5	935380	62500	62	5	2	14	전북 부안군
1170402	115783	5	4	4	4	4	4	5	935380	62500	61	5	2	14	전북 부안군
1177101	103559	4	4	4	4	4	4	4	935380	40000	62	5	1	13	전북 부안군
1177101	117765	3	3	3	4	3	4	3	935380	76750	62	5	2	14	전북 부안군
1177101	117775	3	3	3	4	3	4	3	935380	65000	62	5	2	14	전북 부안군
1177102	103559	4	4	4	4	4	4	4	935380	40000	59	4	1	10	전북 부안군
1177102	117765	3	3	3	4	3	4	3	935380	76750	59	4	2	11	전북 부안군
1177102	117775	3	3	3	4	3	4	3	935380	65000	59	4	2	11	전북 부안군
1177103	117723	3	3	3	4	3	4	3	935380	75000	36	3	2	8	전북 부안군
1177104	102758	4	4	4	4	4	4	4	935380	37500	30	3	1	7	전북 부안군
1177104	117621	3	3	3	4	3	4	3	935380	57500	30	3	2	8	전북 부안군
1177105	117723	3	3	3	4	3	4	3	935380	75000	42	3	2	8	전북 부안군
1181501	107847	5	4	4	4	4	4	4	935380	25000	56	4	1	10	전북 부안군
1181501	107865	4	4	4	4	4	4	4	935380	25000	56	4	1	10	전북 부안군
1181501	107872	4	4	5	4	4	4	4	935380	17000	56	4	1	10	전북 부안군
1181501	115476	5	4	4	4	4	4	4	935380	25000	56	4	1	10	전북 부안군
1181501	115483	4	4	4	4	4	4	4	935380	25000	56	4	1	10	전북 부안군
1181503	107847	5	4	4	4	4	4	4	935380	25000	65	5	1	13	전북 부안군
1181503	107865	4	4	4	4	4	4	4	935380	25000	65	5	1	13	전북 부안군
1181503	107872	4	4	5	4	4	4	4	935380	17000	65	5	1	13	전북 부안군
1181503	115476	5	4	4	4	4	4	4	935380	25000	65	5	1	13	전북 부안군
1181503	115483	4	4	4	4	4	4	4	935380	25000	65	5	1	13	전북 부안군
1183701	105989	4	3	4	5	4	5	4	935380	216667	56	4	3	12	전북 부안군
1183702	105989	4	3	4	5	4	5	4	935380	216667	59	4	3	12	전북 부안군
1186403	117991	5	4	4	4	4	4	4	935380	120000	28	2	3	6	전북 부안군
1187002	110084	4	4	4	4	4	4	4	935380	50000	77	5	2	14	전북 부안군
1207701	119926	5	4	4	4	4	4	4	935380	60000	46	4	2	11	전북 부안군
1208104	118947	4	4	4	3	4	4	4	935380	75000	38	3	2	8	전북 부안군
1212701	118915	4	4	4	4	4	4	4	935380	150000	65	5	3	15	전북 부안군
1214401	100813	4	4	4	4	3	4	4	935380	100000	68	5	3	15	전북 부안군
1215001	100230	4	4	4	4	4	4	4	935380	0	78	5	1	13	전북 부안군
1215002	100230	4	4	4	4	4	4	4	935380	0	73	5	1	13	전북 부안군
1215401	114732	4	4	4	3	4	4	4	935380	50000	59	4	2	11	전북 부안군
1215402	114732	4	4	4	3	4	4	4	935380	50000	57	4	2	11	전북 부안군
1215601	116399	3	4	4	4	3	4	3	935380	80000	51	4	2	11	전북 부안군
1218202	109671	5	4	5	4	4	4	5	935380	40000	46	4	1	10	전북 부안군
1219501	120736	4	5	3	3	3	4	4	935380	50000	70	5	2	14	전북 부안군
1219502	120758	4	5	4	4	4	4	4	935380	50000	67	5	2	14	전북 부안군
1219502	120736	4	5	3	3	3	4	4	935380	50000	67	5	2	14	전북 부안군
1220402	103068	5	4	4	4	4	4	4	935380	28000	52	4	1	10	전북 부안군
1220506	112733	4	4	4	3	4	3	4	935380	50000	31	3	2	8	전북 부안군
1220601	107818	4	4	4	4	4	4	4	935380	25000	56	4	1	10	전북 부안군
1220602	107818	4	4	4	4	4	4	4	935380	25000	53	4	1	10	전북 부안군
1220602	120589	4	4	4	4	4	4	4	935380	100000	53	4	3	12	전북 부안군
1220604	107857	4	5	3	4	4	4	4	935380	50000	21	2	2	5	전북 부안군
1220902	100361	4	5	4	4	3	4	4	935380	16667	67	5	1	13	전북 부안군
1220902	100362	4	4	4	4	4	4	4	935380	16667	67	5	1	13	전북 부안군
1220902	900015	4	5	4	4	3	4	4	935380	16667	67	5	1	13	전북 부안군
1220902	900016	4	4	4	4	4	4	4	935380	16667	67	5	1	13	전북 부안군
1221502	108673	5	5	5	5	5	5	5	935380	0	68	5	1	13	전북 부안군
1222002	108683	5	5	5	5	5	5	4	935380	10000	80	6	1	16	전북 부안군
1222302	116965	5	5	5	5	5	5	4	935380	30000	55	4	1	10	전북 부안군
1223104	103838	4	4	4	3	4	3	4	935380	50000	37	3	2	8	전북 부안군
1224002	112704	4	4	4	4	3	3	4	935380	40000	60	5	1	13	전북 부안군
1224702	106148	4	4	3	4	4	4	4	935380	25000	56	4	1	10	전북 부안군
1227103	112452	4	4	4	4	3	3	4	935380	30000	31	3	1	7	전북 부안군
1227901	107716	4	4	3	3	4	4	4	935380	35000	79	5	1	13	전북 부안군
1227902	107716	4	4	3	3	4	4	4	935380	35000	75	5	1	13	전북 부안군
1228701	107554	5	4	4	4	4	4	4	935380	15000	76	5	1	13	전북 부안군
1228702	107554	5	4	4	4	4	4	4	935380	15000	75	5	1	13	전북 부안군
1228704	116287	4	4	3	4	4	4	4	935380	20000	48	4	1	10	전북 부안군
1229601	106249	4	4	4	4	4	4	4	935380	25000	66	5	1	13	전북 부안군
1229602	106249	4	4	4	4	4	4	4	935380	25000	61	5	1	13	전북 부안군
1231001	105387	5	5	4	4	3	4	4	935380	200000	60	5	3	15	전북 부안군
1235202	123442	4	4	4	4	4	4	4	935380	25000	51	4	1	10	전북 부안군
1235701	106224	5	4	4	4	4	4	4	935380	87500	41	3	2	8	전북 부안군
1235702	106224	5	4	4	4	4	4	4	935380	87500	40	3	2	8	전북 부안군
1235904	110057	4	4	4	4	4	4	4	935380	130000	24	2	3	6	전북 부안군
1236901	122442	5	5	5	5	5	5	4	935380	16667	69	5	1	13	전북 부안군
1236902	122442	5	5	5	5	5	5	4	935380	16667	69	5	1	13	전북 부안군
1238002	108426	4	4	4	4	4	4	4	935380	30000	72	5	1	13	전북 부안군
1238403	122371	5	5	4	5	5	4	4	935380	50000	35	3	2	8	전북 부안군
1238404	122371	5	5	4	5	5	4	4	935380	50000	35	3	2	8	전북 부안군
1302501	116487	4	3	4	4	4	4	5	935380	250000	40	3	3	9	전북 부안군
1302501	302400	5	5	4	5	5	5	5	935380	212500	40	3	3	9	전북 부안군
1305501	118947	4	4	4	3	4	4	4	935380	75000	41	3	2	8	전북 부안군
1308701	103838	4	4	4	3	4	3	4	935380	50000	37	3	2	8	전북 부안군
1309301	112733	4	4	4	3	4	3	4	935380	50000	33	3	2	8	전북 부안군
1329201	104186	4	3	3	4	4	3	4	935380	32500	29	2	1	4	전북 부안군
1331401	102758	4	4	4	4	4	4	4	935380	37500	31	3	1	7	전북 부안군
1331401	117621	3	3	3	4	3	4	3	935380	57500	31	3	2	8	전북 부안군
1504401	118610	4	4	4	3	4	5	4	935380	41667	54	4	1	10	전북 부안군
1504402	118610	4	4	4	3	4	5	4	935380	41667	51	4	1	10	전북 부안군
1504403	118610	4	4	4	3	4	5	4	935380	41667	25	2	1	4	전북 부안군
1504404	118610	4	4	4	3	4	5	4	935380	41667	23	2	1	4	전북 부안군
1505901	302689	5	4	4	4	4	4	4	935380	100000	39	3	3	9	전북 부안군
1505902	302689	5	4	4	4	4	4	4	935380	100000	32	3	3	9	전북 부안군
1521201	121985	5	4	4	5	5	5	5	935380	20000	41	3	1	7	전북 부안군
1521202	121985	5	4	4	5	5	5	5	935380	20000	30	3	1	7	전북 부안군
1521501	117999	5	5	5	4	4	4	5	935380	60000	55	4	2	11	전북 부안군
1521502	117999	5	5	5	4	4	4	5	935380	60000	49	4	2	11	전북 부안군
1521503	117999	5	5	5	4	4	4	5	935380	60000	21	2	2	5	전북 부안군
1521504	117999	5	5	5	4	4	4	5	935380	60000	20	2	2	5	전북 부안군
1522101	116344	4	5	4	5	5	5	5	935380	125000	50	4	3	12	전북 부안군
1522102	116344	4	5	4	5	5	5	5	935380	125000	46	4	3	12	전북 부안군
1522503	115587	4	4	4	4	4	4	4	935380	35000	15	1	1	1	전북 부안군
1522902	104186	4	3	3	4	4	3	4	935380	32500	33	3	1	7	전북 부안군
1528601	301211	3	3	2	3	3	3	3	935380	50000	60	5	2	14	전북 부안군
1528602	301211	3	3	2	3	3	3	3	935380	50000	55	4	2	11	전북 부안군
1535401	118575	5	4	4	4	4	4	4	935380	46667	68	5	1	13	전북 부안군
1535402	118575	5	4	4	4	4	4	4	935380	46667	63	5	1	13	전북 부안군
1535403	118575	5	4	4	4	4	4	4	935380	46667	38	3	1	7	전북 부안군
1535404	118575	5	4	4	4	4	4	4	935380	46667	39	3	1	7	전북 부안군
1536901	300829	5	5	4	4	3	5	5	935380	30000	56	4	1	10	전북 부안군
1537004	107825	5	4	4	4	4	4	4	935380	25000	19	1	1	1	전북 부안군
1537101	116146	5	4	4	4	4	4	4	935380	38813	40	3	1	7	전북 부안군
1537102	116146	5	4	4	4	4	4	4	935380	38813	44	3	1	7	전북 부안군
1537103	116146	5	4	4	4	4	4	4	935380	38813	17	1	1	1	전북 부안군
1537104	116146	5	4	4	4	4	4	4	935380	38813	15	1	1	1	전북 부안군
1537201	112600	5	4	4	4	4	3	4	935380	185000	42	3	3	9	전북 부안군
1537202	112600	5	4	4	4	4	3	4	935380	185000	46	4	3	12	전북 부안군
1024001	101403	4	4	4	4	4	4	4	922040	62500	71	5	2	14	대구 남구
1024002	101403	4	4	4	4	4	4	4	922040	62500	68	5	2	14	대구 남구
1024003	101403	4	4	4	4	4	4	4	922040	62500	43	3	2	8	대구 남구
1024004	101403	4	4	4	4	4	4	4	922040	62500	39	3	2	8	대구 남구
1079801	114052	5	4	4	3	3	3	4	922040	40000	68	5	1	13	대구 남구
1082902	114831	4	4	3	4	4	3	3	922040	30000	56	4	1	10	대구 남구
1129304	113703	4	4	4	3	3	3	4	922040	60000	25	2	2	5	대구 남구
1244801	114187	3	5	4	4	5	4	4	922040	600000	64	5	3	15	대구 남구
1272901	112055	3	3	4	3	3	3	3	922040	60000	86	6	2	17	대구 남구
1272901	112056	3	3	4	3	3	3	3	922040	40000	86	6	1	16	대구 남구
1272903	112055	3	3	4	3	3	3	3	922040	60000	50	4	2	11	대구 남구
1272903	112056	3	3	4	3	3	3	3	922040	40000	50	4	1	10	대구 남구
1273501	112057	3	3	3	3	3	3	3	922040	21875	68	5	1	13	대구 남구
1273701	100267	4	4	4	4	4	4	4	922040	110000	74	5	3	15	대구 남구
1273701	112131	3	3	4	4	4	4	3	922040	100000	74	5	3	15	대구 남구
1273701	112129	3	3	3	4	4	4	3	922040	60000	74	5	2	14	대구 남구
1273702	112129	3	3	3	4	4	4	3	922040	60000	71	5	2	14	대구 남구
1512103	110126	4	4	4	4	4	4	4	922040	100000	27	2	3	6	대구 남구
1518401	101833	4	4	5	5	5	4	4	922040	30000	57	4	1	10	대구 남구
1518801	114817	4	4	4	4	3	3	4	922040	30000	40	3	1	7	대구 남구
1518802	114817	4	4	4	4	3	3	4	922040	30000	39	3	1	7	대구 남구
1519202	113751	4	4	4	4	4	4	4	922040	30000	68	5	1	13	대구 남구
1024001	117481	4	4	4	4	4	4	4	923020	87500	71	5	2	14	인천 동구
1024002	117481	4	4	4	4	4	4	4	923020	87500	68	5	2	14	인천 동구
1024003	117481	4	4	4	4	4	4	4	923020	87500	43	3	2	8	인천 동구
1024004	117481	4	4	4	4	4	4	4	923020	87500	39	3	2	8	인천 동구
1153406	115110	4	4	4	4	4	4	5	923020	12500	34	3	1	7	인천 동구
1210602	102682	4	2	3	4	4	4	3	923020	60000	80	6	2	17	인천 동구
1211102	101697	4	3	3	4	4	3	4	923020	60000	79	5	2	14	인천 동구
1211602	102706	4	4	4	4	4	4	4	923020	60000	85	6	2	17	인천 동구
1215301	107656	4	3	4	3	4	4	4	923020	50000	67	5	2	14	인천 동구
1215302	107656	4	3	4	3	4	4	4	923020	50000	65	5	2	14	인천 동구
1327801	115110	4	4	4	4	4	4	5	923020	12500	33	3	1	7	인천 동구
1500301	122834	4	5	4	4	4	4	5	923020	66667	35	3	2	8	인천 동구
1024001	117482	5	4	4	4	4	4	4	938110	11728	71	5	1	13	경남 통합창원시
1024002	117482	5	4	4	4	4	4	4	938110	11728	68	5	1	13	경남 통합창원시
1024004	117482	5	4	4	4	4	4	4	938110	11728	39	3	1	7	경남 통합창원시
1055001	122521	4	4	4	4	4	4	4	938110	100000	72	5	3	15	경남 통합창원시
1057801	109993	5	4	4	4	5	4	4	938110	50000	66	5	2	14	경남 통합창원시
1057802	109993	5	4	4	4	5	4	4	938110	50000	62	5	2	14	경남 통합창원시
1058101	112334	3	4	4	4	4	4	4	938110	50000	50	4	2	11	경남 통합창원시
1060902	103771	4	4	4	4	4	4	4	938110	50000	50	4	2	11	경남 통합창원시
1061201	101760	4	4	4	4	4	4	4	938110	30000	62	5	1	13	경남 통합창원시
1063003	109156	4	5	4	4	4	4	4	938110	27000	23	2	1	4	경남 통합창원시
1063105	109220	5	3	4	4	4	4	4	938110	35000	20	2	1	4	경남 통합창원시
1065101	100417	4	4	4	4	4	4	4	938110	13500	76	5	1	13	경남 통합창원시
1065102	100417	4	4	4	4	4	4	4	938110	13500	68	5	1	13	경남 통합창원시
1067303	100256	4	4	4	4	4	4	4	938110	30000	63	5	1	13	경남 통합창원시
1068802	102749	4	4	4	4	4	4	4	938110	0	81	6	1	16	경남 통합창원시
1071901	103099	3	3	4	3	4	4	4	938110	50000	58	4	2	11	경남 통합창원시
1071902	103099	3	3	4	3	4	4	4	938110	50000	32	3	2	8	경남 통합창원시
1071903	103099	3	3	4	3	4	4	4	938110	50000	30	3	2	8	경남 통합창원시
1072101	106486	4	4	4	4	5	5	4	938110	13333	69	5	1	13	경남 통합창원시
1072102	106486	4	4	4	4	5	5	4	938110	13333	63	5	1	13	경남 통합창원시
1088803	112068	3	3	4	4	4	3	3	938110	30000	23	2	1	4	경남 통합창원시
1093201	107447	4	4	4	4	4	4	4	938110	110000	55	4	3	12	경남 통합창원시
1093202	107447	4	4	4	4	4	4	4	938110	110000	53	4	3	12	경남 통합창원시
1111101	115601	3	4	4	4	4	3	4	938110	25000	74	5	1	13	경남 통합창원시
1120402	106608	4	2	4	4	4	3	4	938110	50000	54	4	2	11	경남 통합창원시
1120801	119537	4	3	4	4	4	4	4	938110	43750	48	4	1	10	경남 통합창원시
1120802	119537	4	3	4	4	4	4	4	938110	43750	48	4	1	10	경남 통합창원시
1120803	119537	4	3	4	4	4	4	4	938110	43750	21	2	1	4	경남 통합창원시
1120804	119537	4	3	4	4	4	4	4	938110	43750	19	1	1	1	경남 통합창원시
1126202	113685	4	4	4	4	4	3	4	938110	150000	34	3	3	9	경남 통합창원시
1127401	113700	4	3	4	3	3	4	4	938110	55000	48	4	2	11	경남 통합창원시
1127402	113700	4	3	4	3	3	4	4	938110	55000	41	3	2	8	경남 통합창원시
1127901	113373	4	4	4	4	4	4	4	938110	30000	89	6	1	16	경남 통합창원시
1140302	101843	4	3	4	4	4	4	4	938110	43333	57	4	1	10	경남 통합창원시
1140304	101843	4	3	4	4	4	4	4	938110	43333	29	2	1	4	경남 통합창원시
1163602	108606	5	4	4	4	4	5	5	938110	150000	44	3	3	9	경남 통합창원시
1217602	106918	5	4	5	4	4	4	5	938110	90000	58	4	2	11	경남 통합창원시
1219202	100144	4	3	4	4	4	3	4	938110	0	75	5	1	13	경남 통합창원시
1226801	101353	5	4	4	3	3	3	4	938110	20000	84	6	1	16	경남 통합창원시
1227001	101341	4	4	4	3	3	4	4	938110	25000	84	6	1	16	경남 통합창원시
1227002	101341	4	4	4	3	3	4	4	938110	25000	81	6	1	16	경남 통합창원시
1231202	108728	5	5	4	4	4	4	5	938110	25000	60	5	1	13	경남 통합창원시
1233101	104351	5	4	4	5	5	5	5	938110	39500	70	5	1	13	경남 통합창원시
1233102	104351	5	4	4	5	5	5	5	938110	39500	60	5	1	13	경남 통합창원시
1233601	900204	5	5	5	4	4	3	5	938110	30000	75	5	1	13	경남 통합창원시
1235502	105808	4	4	4	4	4	4	4	938110	35000	44	3	1	7	경남 통합창원시
1236203	110559	4	4	4	4	4	4	4	938110	22222	27	2	1	4	경남 통합창원시
1238101	104740	4	4	4	4	4	4	5	938110	10000	61	5	1	13	경남 통합창원시
1238101	104742	4	4	4	4	4	4	4	938110	0	61	5	1	13	경남 통합창원시
1238102	104740	4	4	4	4	4	4	5	938110	10000	59	4	1	10	경남 통합창원시
1238102	104742	4	4	4	4	4	4	4	938110	0	59	4	1	10	경남 통합창원시
1238201	104838	4	4	4	4	4	4	5	938110	10000	71	5	1	13	경남 통합창원시
1238202	104838	4	4	4	4	4	4	5	938110	10000	70	5	1	13	경남 통합창원시
1238301	104884	4	4	4	4	4	3	4	938110	10000	71	5	1	13	경남 통합창원시
1238302	104884	4	4	4	4	4	3	4	938110	10000	63	5	1	13	경남 통합창원시
1238401	104782	4	4	4	4	5	4	4	938110	10000	68	5	1	13	경남 통합창원시
1238402	104782	4	4	4	4	5	4	4	938110	10000	62	5	1	13	경남 통합창원시
1238601	104616	4	4	4	4	5	4	4	938110	10000	66	5	1	13	경남 통합창원시
1238602	104616	4	4	4	4	5	4	4	938110	10000	63	5	1	13	경남 통합창원시
1238701	104865	4	4	4	4	3	4	5	938110	10000	57	4	1	10	경남 통합창원시
1238702	104865	4	4	4	4	3	4	5	938110	10000	55	4	1	10	경남 통합창원시
1238801	104763	4	4	4	4	4	4	4	938110	10000	78	5	1	13	경남 통합창원시
1238802	104763	4	4	4	4	4	4	4	938110	10000	75	5	1	13	경남 통합창원시
1239601	107953	4	4	5	4	5	5	4	938110	25000	81	6	1	16	경남 통합창원시
1239801	105035	5	4	4	5	4	4	5	938110	150000	77	5	3	15	경남 통합창원시
1245201	114211	4	4	5	4	4	4	4	938110	50000	51	4	2	11	경남 통합창원시
1245202	114211	4	4	5	4	4	4	4	938110	50000	83	6	2	17	경남 통합창원시
1245203	114211	4	4	5	4	4	4	4	938110	50000	55	4	2	11	경남 통합창원시
1256401	112430	4	4	4	4	4	4	4	938110	50000	74	5	2	14	경남 통합창원시
1256402	112430	4	4	4	4	4	4	4	938110	50000	74	5	2	14	경남 통합창원시
1256701	112466	4	4	4	4	4	4	4	938110	50000	77	5	2	14	경남 통합창원시
1256702	112466	4	4	4	4	4	4	4	938110	50000	70	5	2	14	경남 통합창원시
1258601	104464	4	3	4	4	4	3	3	938110	40000	66	5	1	13	경남 통합창원시
1258601	104467	4	3	4	3	4	4	4	938110	20000	66	5	1	13	경남 통합창원시
1258601	104532	3	3	3	3	3	3	3	938110	20000	66	5	1	13	경남 통합창원시
1258901	101278	4	4	3	4	3	3	4	938110	100000	55	4	3	12	경남 통합창원시
1259101	101271	4	3	4	4	4	4	4	938110	0	72	5	1	13	경남 통합창원시
1259501	104334	3	3	4	3	4	3	3	938110	40000	65	5	1	13	경남 통합창원시
1261701	108939	4	4	4	4	4	4	4	938110	24000	69	5	1	13	경남 통합창원시
1261701	122302	5	4	5	5	5	5	4	938110	82000	69	5	2	14	경남 통합창원시
1262301	122119	4	4	4	4	4	4	4	938110	33333	48	4	1	10	경남 통합창원시
1262302	122119	4	4	4	4	4	4	4	938110	33333	45	3	1	7	경남 통합창원시
1262303	122119	4	4	4	4	4	4	4	938110	33333	15	1	1	1	경남 통합창원시
1263101	108894	4	4	4	4	4	4	4	938110	75000	51	4	2	11	경남 통합창원시
1263102	108894	4	4	4	4	4	4	4	938110	75000	49	4	2	11	경남 통합창원시
1263302	121913	4	4	4	4	4	4	4	938110	20000	70	5	1	13	경남 통합창원시
1264004	119866	3	4	3	4	4	4	4	938110	30000	34	3	1	7	경남 통합창원시
1264101	108915	4	4	4	4	4	4	4	938110	17200	60	5	1	13	경남 통합창원시
1265002	121746	4	4	4	4	4	4	4	938110	40000	60	5	1	13	경남 통합창원시
1265002	121745	4	4	4	4	4	4	4	938110	30000	60	5	1	13	경남 통합창원시
1265102	121407	4	3	3	4	3	3	4	938110	20000	56	4	1	10	경남 통합창원시
1265103	121578	4	5	4	5	4	4	4	938110	50000	29	2	2	5	경남 통합창원시
1265501	109419	4	5	4	4	4	4	4	938110	15000	58	4	1	10	경남 통합창원시
1265502	109419	4	5	4	4	4	4	4	938110	15000	58	4	1	10	경남 통합창원시
1266301	121790	4	4	4	4	4	4	4	938110	50000	45	3	2	8	경남 통합창원시
1266302	121795	4	4	4	4	4	4	4	938110	40000	44	3	1	7	경남 통합창원시
1267501	115234	4	4	4	4	4	4	4	938110	80000	80	6	2	17	경남 통합창원시
1268803	116651	4	4	4	3	4	4	4	938110	15000	16	1	1	1	경남 통합창원시
1269101	116692	5	4	4	4	4	3	4	938110	35000	56	4	1	10	경남 통합창원시
1269102	116692	5	4	4	4	4	3	4	938110	35000	52	4	1	10	경남 통합창원시
1269402	102933	4	3	4	3	4	4	3	938110	75000	62	5	2	14	경남 통합창원시
1269402	113716	4	4	4	4	3	3	3	938110	75000	62	5	2	14	경남 통합창원시
1270601	113774	4	4	5	3	4	4	4	938110	50000	56	4	2	11	경남 통합창원시
1270602	113774	4	4	5	3	4	4	4	938110	50000	57	4	2	11	경남 통합창원시
1518601	114988	4	4	3	4	4	4	3	938110	40000	31	3	1	7	경남 통합창원시
1537702	116356	4	4	3	4	3	3	4	938110	150000	46	4	3	12	경남 통합창원시
1538901	108569	3	3	4	3	3	4	4	938110	125000	35	3	3	9	경남 통합창원시
1538902	108569	3	3	4	3	3	4	4	938110	125000	34	3	3	9	경남 통합창원시
1539501	109432	4	4	4	3	4	3	4	938110	50000	51	4	2	11	경남 통합창원시
1539502	109432	4	4	4	3	4	3	4	938110	50000	39	3	2	8	경남 통합창원시
1024001	117482	5	4	4	4	4	4	4	936460	9877	71	5	1	13	전남 완도군
