,PID,M_ID,nature,traffic,food,info,facility,kind,total,loc_code,money,age,age_group,money_group,label_group,a_c,all
9678,1088801,115189,4,4,3,3,4,3,4,932050,100000,51,4,3,12,강원 태백시,9
9679,1088802,115189,4,4,3,3,4,3,4,932050,100000,49,4,3,12,강원 태백시,9
9680,1235202,108806,4,4,4,4,4,4,4,932050,133333,51,4,3,12,강원 태백시,9
9681,1098901,121382,4,4,4,3,4,4,4,932050,83333,63,5,2,14,강원 태백시,9
9682,1098902,121382,4,4,4,3,4,4,4,932050,83333,63,5,2,14,강원 태백시,9
9683,1159901,107806,5,3,4,4,3,4,4,932050,50000,78,5,2,14,강원 태백시,9
9684,1249701,102379,4,3,3,4,3,3,4,932050,62500,71,5,2,14,강원 태백시,9
9685,1249702,102379,4,3,3,4,3,3,4,932050,62500,64,5,2,14,강원 태백시,9
9686,1098901,121394,4,4,4,4,4,4,5,932050,122500,63,5,3,15,강원 태백시,9
9687,1098902,121394,4,4,4,4,4,4,5,932050,122500,63,5,3,15,강원 태백시,9
9688,1149202,118556,4,4,4,4,4,4,4,932050,250000,74,5,3,15,강원 태백시,9
9689,1134604,120636,4,4,4,4,4,4,4,932050,25000,20,2,1,4,강원 태백시,9
9690,1149701,102309,5,4,5,5,5,4,5,932050,25000,53,4,1,10,강원 태백시,9
9691,1149702,102309,5,4,5,5,5,4,5,932050,25000,47,4,1,10,강원 태백시,9
9692,1152102,122504,4,3,4,4,4,4,4,932050,15000,53,4,1,10,강원 태백시,9
9693,1253703,108182,4,4,3,4,4,4,4,932050,33333,89,6,1,16,강원 태백시,9
10374,1007902,123567,4,4,4,4,4,4,4,931070,130000,74,5,3,15,경기 평택시,9
10375,1102102,120696,3,5,3,4,4,4,4,931070,100000,63,5,3,15,경기 평택시,9
10376,1024402,121080,4,4,4,4,4,4,4,931070,50000,39,3,2,8,경기 평택시,9
10377,1130501,106670,4,3,4,4,4,4,4,931070,50000,38,3,2,8,경기 평택시,9
10378,1130502,106670,4,3,4,4,4,4,4,931070,50000,37,3,2,8,경기 평택시,9
10379,1529701,122543,4,4,4,4,3,3,4,931070,50000,43,3,2,8,경기 평택시,9
10380,1529702,122543,4,4,4,4,3,3,4,931070,50000,42,3,2,8,경기 평택시,9
10381,1042201,101877,4,5,3,3,4,4,4,931070,83000,76,5,2,14,경기 평택시,9
10382,1042201,120271,4,4,4,4,3,4,4,931070,15000,76,5,1,13,경기 평택시,9
10383,1263601,108783,5,5,5,4,4,5,5,931070,0,70,5,1,13,경기 평택시,9
10384,1263602,108783,5,5,5,4,4,5,5,931070,0,67,5,1,13,경기 평택시,9
10385,1510301,105982,4,4,4,3,3,4,4,931070,30000,72,5,1,13,경기 평택시,9
10386,1168001,300901,4,4,4,4,4,4,4,931070,16667,44,3,1,7,경기 평택시,9
10387,1168001,303644,4,4,4,4,4,4,4,931070,20000,44,3,1,7,경기 평택시,9
10388,1168001,303650,4,4,4,4,4,4,4,931070,0,44,3,1,7,경기 평택시,9
10389,1168002,300901,4,4,4,4,4,4,4,931070,16667,45,3,1,7,경기 평택시,9
10390,1168002,303644,4,4,4,4,4,4,4,931070,20000,45,3,1,7,경기 평택시,9
10391,1183201,302130,2,3,3,4,4,4,2,931070,32800,38,3,1,7,경기 평택시,9
10392,1183202,302130,2,3,3,4,4,4,2,931070,32800,38,3,1,7,경기 평택시,9
10393,1183602,303272,4,4,4,4,4,4,4,931070,30000,43,3,1,7,경기 평택시,9
10394,1185902,300131,4,4,3,4,4,4,4,931070,10000,45,3,1,7,경기 평택시,9
10395,1185902,301232,5,5,5,5,5,5,5,931070,33333,45,3,1,7,경기 평택시,9
10396,1185902,301234,5,5,4,4,4,5,5,931070,6667,45,3,1,7,경기 평택시,9
10397,1185902,302036,5,5,4,4,4,4,5,931070,19000,45,3,1,7,경기 평택시,9
10398,1185902,302403,5,5,3,4,4,4,5,931070,22000,45,3,1,7,경기 평택시,9
10399,1185902,303181,4,4,4,4,3,3,5,931070,46000,45,3,1,7,경기 평택시,9
10400,1185902,302832,5,5,3,4,4,4,5,931070,25000,45,3,1,7,경기 평택시,9
10401,1185902,303126,4,4,4,3,3,3,5,931070,23000,45,3,1,7,경기 평택시,9
10402,1168004,300901,4,4,4,4,4,4,4,931070,16667,16,1,1,1,경기 평택시,9
10403,1168004,303644,4,4,4,4,4,4,4,931070,20000,16,1,1,1,경기 평택시,9
10404,1185903,301232,5,5,5,5,5,5,5,931070,33333,19,1,1,1,경기 평택시,9
10405,1185903,301234,5,5,4,4,4,5,5,931070,6667,19,1,1,1,경기 평택시,9
10406,1185904,300131,4,4,3,4,4,4,4,931070,10000,15,1,1,1,경기 평택시,9
10407,1185904,301232,5,5,5,5,5,5,5,931070,33333,15,1,1,1,경기 평택시,9
10408,1185904,301234,5,5,4,4,4,5,5,931070,6667,15,1,1,1,경기 평택시,9
10409,1185904,302036,5,5,4,4,4,4,5,931070,19000,15,1,1,1,경기 평택시,9
10410,1183904,121084,3,4,4,4,4,4,3,931070,80000,19,1,2,2,경기 평택시,9
10411,1185201,105875,4,5,5,4,4,4,4,931070,60000,58,4,2,11,경기 평택시,9
10412,1185202,105875,4,5,5,4,4,4,4,931070,60000,52,4,2,11,경기 평택시,9
10413,1185901,300131,4,4,3,4,4,4,4,931070,10000,52,4,1,10,경기 평택시,9
10414,1207001,119309,4,4,4,4,4,4,4,931070,25000,53,4,1,10,경기 평택시,9
10415,1207002,119309,4,4,4,4,4,4,4,931070,25000,49,4,1,10,경기 평택시,9
10416,1186403,110208,3,4,4,4,4,4,4,931070,75000,28,2,2,5,경기 평택시,9
10417,1231703,109708,5,5,5,5,5,5,5,931070,50000,29,2,2,5,경기 평택시,9
10525,1008201,123332,4,4,4,4,4,4,4,937090,112500,61,5,3,15,경북 문경시,9
10526,1040102,117044,5,4,5,4,5,4,4,937090,110000,71,5,3,15,경북 문경시,9
10527,1067002,100610,5,5,5,5,5,5,5,937090,720000,72,5,3,15,경북 문경시,9
10528,1118501,106133,4,4,4,3,3,3,4,937090,300000,76,5,3,15,경북 문경시,9
10529,1008202,123332,4,4,4,4,4,4,4,937090,112500,57,4,3,12,경북 문경시,9
10530,1255601,120218,4,4,4,4,4,4,4,937090,100000,54,4,3,12,경북 문경시,9
10531,1518901,114978,4,3,4,4,4,3,4,937090,110000,48,4,3,12,경북 문경시,9
10532,1008401,123621,4,4,4,4,4,4,4,937090,52500,53,4,2,11,경북 문경시,9
10533,1008402,123621,4,4,4,4,4,4,4,937090,52500,50,4,2,11,경북 문경시,9
10534,1092501,120005,4,4,4,4,4,4,4,937090,75000,50,4,2,11,경북 문경시,9
10535,1092502,120005,4,4,4,4,4,4,4,937090,75000,46,4,2,11,경북 문경시,9
10536,1098302,119079,4,4,4,3,4,3,4,937090,80000,46,4,2,11,경북 문경시,9
10537,1252601,102443,3,4,3,3,3,3,4,937090,50000,58,4,2,11,경북 문경시,9
10538,1252602,102443,3,4,3,3,3,3,4,937090,50000,53,4,2,11,경북 문경시,9
10539,1259701,104422,4,4,4,4,3,4,4,937090,66667,48,4,2,11,경북 문경시,9
10540,1259701,112098,4,4,4,4,4,5,4,937090,83333,48,4,2,11,경북 문경시,9
10541,1519701,120619,4,4,4,4,4,4,4,937090,50000,51,4,2,11,경북 문경시,9
10542,1519702,120619,4,4,4,4,4,4,4,937090,50000,51,4,2,11,경북 문경시,9
10543,1008403,123621,4,4,4,4,4,4,4,937090,52500,24,2,2,5,경북 문경시,9
10544,1008404,123621,4,4,4,4,4,4,4,937090,52500,22,2,2,5,경북 문경시,9
10545,1519604,120608,4,4,4,4,4,4,4,937090,50000,27,2,2,5,경북 문경시,9
10546,1010901,120380,5,3,4,4,4,3,4,937090,33333,73,5,1,13,경북 문경시,9
10547,1010902,120380,5,3,4,4,4,3,4,937090,33333,68,5,1,13,경북 문경시,9
10548,1074802,106424,5,4,4,5,4,4,4,937090,40000,70,5,1,13,경북 문경시,9
10549,1075502,116324,4,4,3,4,4,3,4,937090,20000,71,5,1,13,경북 문경시,9
10550,1090301,113861,4,4,4,4,4,4,4,937090,32500,70,5,1,13,경북 문경시,9
10551,1090302,113861,4,4,4,4,4,4,4,937090,32500,66,5,1,13,경북 문경시,9
10552,1093001,103709,4,4,4,4,4,4,3,937090,20000,77,5,1,13,경북 문경시,9
10553,1182902,114775,5,5,4,5,5,5,4,937090,20000,76,5,1,13,경북 문경시,9
10554,1203901,103490,4,4,4,4,4,4,4,937090,25000,68,5,1,13,경북 문경시,9
10555,1203901,103491,4,4,4,4,4,4,4,937090,7500,68,5,1,13,경북 문경시,9
10556,1203902,103490,4,4,4,4,4,4,4,937090,25000,60,5,1,13,경북 문경시,9
10557,1203902,103491,4,4,4,4,4,4,4,937090,7500,60,5,1,13,경북 문경시,9
10558,1271001,102022,5,4,4,4,4,4,4,937090,0,77,5,1,13,경북 문경시,9
10559,1514601,119184,5,4,4,4,4,4,4,937090,40000,63,5,1,13,경북 문경시,9
10560,1010903,120380,5,3,4,4,4,3,4,937090,33333,47,4,1,10,경북 문경시,9
10561,1087401,113267,4,4,4,4,4,4,4,937090,30000,50,4,1,10,경북 문경시,9
10562,1090601,113298,4,4,4,4,4,4,4,937090,42500,55,4,1,10,경북 문경시,9
10563,1090602,113298,4,4,4,4,4,4,4,937090,42500,53,4,1,10,경북 문경시,9
10564,1185901,303037,5,5,5,4,4,4,5,937090,14500,52,4,1,10,경북 문경시,9
10565,1185901,303039,5,5,5,5,4,3,5,937090,1625,52,4,1,10,경북 문경시,9
10566,1185901,303043,4,4,4,4,4,4,4,937090,16000,52,4,1,10,경북 문경시,9
10567,1243601,114420,5,4,4,4,3,4,4,937090,25000,47,4,1,10,경북 문경시,9
10568,1245201,100897,4,4,4,4,4,3,4,937090,40000,51,4,1,10,경북 문경시,9
10569,1245201,100899,4,5,4,4,4,4,4,937090,40000,51,4,1,10,경북 문경시,9
10570,1503102,110370,5,5,5,5,5,5,3,937090,20000,52,4,1,10,경북 문경시,9
10571,1050901,118524,5,4,4,4,4,4,5,937090,50000,65,5,2,14,경북 문경시,9
10572,1085601,112958,4,4,4,4,4,4,4,937090,50000,67,5,2,14,경북 문경시,9
10573,1085602,112958,4,4,4,4,4,4,4,937090,50000,64,5,2,14,경북 문경시,9
10574,1093401,108531,4,4,4,3,4,4,4,937090,55000,62,5,2,14,경북 문경시,9
10575,1136801,120186,5,4,4,4,4,4,4,937090,50000,60,5,2,14,경북 문경시,9
10576,1136802,120186,5,4,4,4,4,4,4,937090,50000,60,5,2,14,경북 문경시,9
10577,1501503,120552,4,4,4,4,4,4,4,937090,50000,61,5,2,14,경북 문경시,9
10578,1519201,113743,4,4,3,4,3,3,4,937090,50000,70,5,2,14,경북 문경시,9
10579,1526001,116446,5,4,4,4,4,4,4,937090,50000,78,5,2,14,경북 문경시,9
10580,1526002,116446,5,4,4,4,4,4,4,937090,50000,76,5,2,14,경북 문경시,9
10581,1057201,119045,5,4,4,4,4,4,4,937090,0,81,6,1,16,경북 문경시,9
10582,1057202,119045,5,4,4,4,4,4,4,937090,0,80,6,1,16,경북 문경시,9
10583,1083803,112260,4,4,4,4,4,4,4,937090,30000,25,2,1,4,경북 문경시,9
10584,1086404,113138,4,4,4,4,4,4,4,937090,30000,29,2,1,4,경북 문경시,9
10585,1086903,113241,4,4,4,4,4,4,4,937090,50000,35,3,2,8,경북 문경시,9
10586,1188202,110219,5,4,4,4,4,4,4,937090,50000,45,3,2,8,경북 문경시,9
10587,1199301,302413,5,5,5,5,4,3,5,937090,50000,41,3,2,8,경북 문경시,9
10588,1199302,302413,5,5,5,5,4,3,5,937090,50000,41,3,2,8,경북 문경시,9
10589,1242803,114368,4,4,4,4,4,4,5,937090,99000,35,3,2,8,경북 문경시,9
10590,1259702,104422,4,4,4,4,3,4,4,937090,66667,42,3,2,8,경북 문경시,9
10591,1259702,112098,4,4,4,4,4,5,4,937090,83333,42,3,2,8,경북 문경시,9
10592,1275202,108519,4,4,3,4,4,4,4,937090,50000,39,3,2,8,경북 문경시,9
10593,1275203,108519,4,4,3,4,4,4,4,937090,50000,33,3,2,8,경북 문경시,9
10594,1309501,114368,4,4,4,4,4,4,5,937090,99000,39,3,2,8,경북 문경시,9
10595,1501501,120544,4,4,4,4,4,4,4,937090,50000,32,3,2,8,경북 문경시,9
10596,1501502,120544,4,4,4,4,4,4,4,937090,50000,33,3,2,8,경북 문경시,9
10597,1519301,120560,4,4,4,4,4,4,4,937090,50000,44,3,2,8,경북 문경시,9
10598,1519302,120560,4,4,4,4,4,4,4,937090,50000,42,3,2,8,경북 문경시,9
10599,1185902,303037,5,5,5,4,4,4,5,937090,14500,45,3,1,7,경북 문경시,9
10600,1185902,303039,5,5,5,5,4,3,5,937090,1625,45,3,1,7,경북 문경시,9
10601,1185902,303043,4,4,4,4,4,4,4,937090,16000,45,3,1,7,경북 문경시,9
10602,1243602,114420,5,4,4,4,3,4,4,937090,25000,43,3,1,7,경북 문경시,9
10603,1185903,303037,5,5,5,4,4,4,5,937090,14500,19,1,1,1,경북 문경시,9
10604,1185903,303039,5,5,5,5,4,3,5,937090,1625,19,1,1,1,경북 문경시,9
10605,1185903,303043,4,4,4,4,4,4,4,937090,16000,19,1,1,1,경북 문경시,9
10606,1185904,303037,5,5,5,4,4,4,5,937090,14500,15,1,1,1,경북 문경시,9
10607,1185904,303039,5,5,5,5,4,3,5,937090,1625,15,1,1,1,경북 문경시,9
10608,1185904,303043,4,4,4,4,4,4,4,937090,16000,15,1,1,1,경북 문경시,9
10609,1239701,105002,5,4,5,4,4,5,5,937090,80000,85,6,2,17,경북 문경시,9
10610,1538004,116339,4,3,3,3,3,4,4,937090,150000,23,2,3,6,경북 문경시,9
11277,1011301,120344,4,4,4,4,4,4,4,936400,75000,53,4,2,11,전남 해남군,9
11278,1094501,120940,4,5,4,4,4,5,4,936400,62500,47,4,2,11,전남 해남군,9
11279,1094502,120940,4,5,4,4,4,5,4,936400,62500,47,4,2,11,전남 해남군,9
11280,1234701,115416,4,4,4,4,4,4,4,936400,80000,47,4,2,11,전남 해남군,9
11281,1536901,303076,5,5,4,5,5,3,5,936400,75000,56,4,2,11,전남 해남군,9
11282,1016001,120419,5,4,4,4,4,4,5,936400,22222,64,5,1,13,전남 해남군,9
11283,1016002,120419,5,4,4,4,4,4,5,936400,22222,62,5,1,13,전남 해남군,9
11284,1110901,122339,4,4,4,4,4,4,4,936400,5000,70,5,1,13,전남 해남군,9
11285,1110902,122339,4,4,4,4,4,4,4,936400,5000,65,5,1,13,전남 해남군,9
11286,1144601,114907,4,3,4,4,4,4,4,936400,6250,66,5,1,13,전남 해남군,9
11287,1186201,107135,5,4,4,4,4,4,4,936400,41667,73,5,1,13,전남 해남군,9
11288,1186202,107135,5,4,4,4,4,4,4,936400,41667,68,5,1,13,전남 해남군,9
11289,1228302,104695,4,4,4,4,4,4,4,936400,30000,70,5,1,13,전남 해남군,9
11290,1228701,107547,4,4,4,4,4,4,4,936400,25000,76,5,1,13,전남 해남군,9
11291,1228701,107652,5,4,4,4,4,4,4,936400,15000,76,5,1,13,전남 해남군,9
11292,1228701,116269,4,4,3,4,4,4,4,936400,20000,76,5,1,13,전남 해남군,9
11293,1228702,107547,4,4,4,4,4,4,4,936400,25000,75,5,1,13,전남 해남군,9
11294,1228702,107652,5,4,4,4,4,4,4,936400,15000,75,5,1,13,전남 해남군,9
11295,1228702,116269,4,4,3,4,4,4,4,936400,20000,75,5,1,13,전남 해남군,9
11296,1245501,100674,4,4,4,4,4,3,4,936400,40000,72,5,1,13,전남 해남군,9
11297,1264101,121866,5,5,5,5,5,5,5,936400,30000,60,5,1,13,전남 해남군,9
11298,1514601,110791,4,4,4,4,4,4,4,936400,30000,63,5,1,13,전남 해남군,9
11299,1016003,120419,5,4,4,4,4,4,5,936400,22222,36,3,1,7,전남 해남군,9
11300,1238404,122384,4,5,4,4,4,5,4,936400,30000,35,3,1,7,전남 해남군,9
11301,1023802,115450,4,4,4,4,4,4,4,936400,75000,69,5,2,14,전남 해남군,9
11302,1065601,114347,4,4,4,5,5,4,5,936400,83333,66,5,2,14,전남 해남군,9
11303,1228102,104703,4,4,3,3,3,3,3,936400,60000,77,5,2,14,전남 해남군,9
11304,1023803,115450,4,4,4,4,4,4,4,936400,75000,45,3,2,8,전남 해남군,9
11305,1234702,115416,4,4,4,4,4,4,4,936400,80000,44,3,2,8,전남 해남군,9
11306,1042101,120014,4,5,5,4,4,4,4,936400,100000,74,5,3,15,전남 해남군,9
11307,1042102,120014,4,5,5,4,4,4,4,936400,100000,69,5,3,15,전남 해남군,9
11308,1111101,101279,4,3,4,4,4,4,4,936400,100000,74,5,3,15,전남 해남군,9
11309,1137102,115996,5,3,4,4,4,4,5,936400,135000,65,5,3,15,전남 해남군,9
11310,1138401,102920,5,4,4,4,4,4,4,936400,100000,79,5,3,15,전남 해남군,9
11311,1138402,102920,5,4,4,4,4,4,4,936400,100000,77,5,3,15,전남 해남군,9
11312,1094503,120940,4,5,4,4,4,5,4,936400,62500,17,1,2,2,전남 해남군,9
11313,1094504,120940,4,5,4,4,4,5,4,936400,62500,15,1,2,2,전남 해남군,9
11314,1144602,114907,4,3,4,4,4,4,4,936400,6250,56,4,1,10,전남 해남군,9
11315,1237702,123301,4,5,4,4,4,4,4,936400,30000,52,4,1,10,전남 해남군,9
11316,1280101,113302,4,4,4,4,4,4,4,936400,33333,55,4,1,10,전남 해남군,9
11317,1280102,113302,4,4,4,4,4,4,4,936400,33333,54,4,1,10,전남 해남군,9
11318,1223601,112667,4,4,4,3,3,4,4,936400,100000,29,2,3,6,전남 해남군,9
11319,1223601,900258,4,4,4,3,3,4,4,936400,50000,29,2,2,5,전남 해남군,9
11320,1504702,104658,4,5,4,5,5,4,4,936400,133333,32,3,3,9,전남 해남군,9
11321,1521806,116427,5,5,5,4,4,4,5,936400,40000,17,1,1,1,전남 해남군,9
11811,1012201,109809,4,3,4,4,4,3,4,923070,50000,44,3,2,8,인천 계양구,9
11812,1012202,109809,4,3,4,4,4,3,4,923070,50000,34,3,2,8,인천 계양구,9
11813,1104303,123343,4,4,4,4,4,3,4,923070,70000,30,3,2,8,인천 계양구,9
11814,1047401,302002,4,4,3,4,4,4,4,923070,11300,85,6,1,16,인천 계양구,9
11815,1047402,302002,4,4,3,4,4,4,4,923070,11300,56,4,1,10,인천 계양구,9
11816,1153406,115003,5,5,4,4,4,4,5,923070,10000,34,3,1,7,인천 계양구,9
11817,1327801,115003,5,5,4,4,4,4,5,923070,10000,33,3,1,7,인천 계양구,9
11818,1153703,115891,3,4,4,3,4,4,5,923070,60000,29,2,2,5,인천 계양구,9
11819,1156701,104140,5,4,4,4,4,4,5,923070,15000,63,5,1,13,인천 계양구,9
11820,1179002,117574,4,4,4,4,4,4,4,923070,50000,51,4,2,11,인천 계양구,9
11821,1211201,101680,3,3,2,4,4,4,2,923070,60000,85,6,2,17,인천 계양구,9
12060,1012801,103063,4,4,4,4,4,4,4,936450,33333,69,5,1,13,전남 장성군,9
12061,1012801,900126,4,4,4,4,4,4,4,936450,33333,69,5,1,13,전남 장성군,9
12062,1108401,115352,5,5,4,4,5,4,5,936450,25000,79,5,1,13,전남 장성군,9
12063,1108402,115352,5,5,4,4,5,4,5,936450,25000,75,5,1,13,전남 장성군,9
12064,1110601,104639,4,4,4,4,4,4,4,936450,5000,79,5,1,13,전남 장성군,9
12065,1110601,104649,4,4,4,4,4,4,4,936450,10000,79,5,1,13,전남 장성군,9
12066,1111101,101295,4,4,4,4,3,4,4,936450,40000,74,5,1,13,전남 장성군,9
12067,1111101,115600,4,4,4,4,4,3,4,936450,20000,74,5,1,13,전남 장성군,9
12068,1111101,115615,5,4,3,4,3,3,4,936450,20000,74,5,1,13,전남 장성군,9
12069,1111101,115619,5,4,4,4,4,3,4,936450,20000,74,5,1,13,전남 장성군,9
12070,1111601,115181,5,4,4,3,4,3,5,936450,20000,71,5,1,13,전남 장성군,9
12071,1113601,123362,4,5,4,4,4,4,4,936450,33333,68,5,1,13,전남 장성군,9
12072,1113601,123364,5,4,4,4,4,4,4,936450,30000,68,5,1,13,전남 장성군,9
12073,1165001,116459,4,4,4,4,4,4,4,936450,30000,73,5,1,13,전남 장성군,9
12074,1204301,112156,4,4,4,3,3,4,3,936450,6667,72,5,1,13,전남 장성군,9
12075,1204302,112156,4,4,4,3,3,4,3,936450,6667,64,5,1,13,전남 장성군,9
12076,1228701,116260,4,4,4,4,4,4,4,936450,20000,76,5,1,13,전남 장성군,9
12077,1228702,116260,4,4,4,4,4,4,4,936450,20000,75,5,1,13,전남 장성군,9
12078,1234101,107902,4,5,5,4,4,4,5,936450,40000,67,5,1,13,전남 장성군,9
12079,1234102,107902,4,5,5,4,4,4,5,936450,40000,63,5,1,13,전남 장성군,9
12080,1522401,115199,5,4,4,4,4,3,4,936450,35000,76,5,1,13,전남 장성군,9
12081,1522402,115199,5,4,4,4,4,3,4,936450,35000,68,5,1,13,전남 장성군,9
12082,1018301,121754,5,4,4,4,4,4,4,936450,50000,73,5,2,14,전남 장성군,9
12083,1018302,121754,5,4,4,4,4,4,4,936450,50000,69,5,2,14,전남 장성군,9
12084,1040102,117050,5,5,5,5,5,4,4,936450,50000,71,5,2,14,전남 장성군,9
12085,1048001,123286,5,4,4,4,4,4,5,936450,50000,75,5,2,14,전남 장성군,9
12086,1048002,123286,5,4,4,4,4,4,5,936450,50000,71,5,2,14,전남 장성군,9
12087,1110601,900189,4,4,4,4,4,4,4,936450,50000,79,5,2,14,전남 장성군,9
12088,1111001,123165,5,4,5,5,4,4,4,936450,50000,69,5,2,14,전남 장성군,9
12089,1136801,120190,5,4,4,4,4,4,4,936450,50000,60,5,2,14,전남 장성군,9
12090,1136802,120190,5,4,4,4,4,4,4,936450,50000,60,5,2,14,전남 장성군,9
12091,1229601,106266,4,4,4,4,4,4,4,936450,50000,66,5,2,14,전남 장성군,9
12092,1229602,106266,4,4,4,4,4,4,4,936450,50000,61,5,2,14,전남 장성군,9
12093,1269204,104956,4,4,4,4,4,4,4,936450,50000,67,5,2,14,전남 장성군,9
12094,1109501,122483,4,5,4,4,4,4,4,936450,37500,48,4,1,10,전남 장성군,9
12095,1114101,103364,5,4,4,5,4,4,4,936450,45000,49,4,1,10,전남 장성군,9
12096,1114101,115213,5,4,4,4,4,4,5,936450,30000,49,4,1,10,전남 장성군,9
12097,1115102,302187,5,4,4,4,3,4,4,936450,30000,58,4,1,10,전남 장성군,9
12098,1120802,119613,4,4,3,3,4,4,4,936450,25000,48,4,1,10,전남 장성군,9
12099,1522101,101961,5,5,4,5,5,5,5,936450,35625,50,4,1,10,전남 장성군,9
12100,1522102,101961,5,5,4,5,5,5,5,936450,35625,46,4,1,10,전남 장성군,9
12101,1522801,104133,4,4,4,4,4,4,4,936450,35000,52,4,1,10,전남 장성군,9
12102,1522802,104133,4,4,4,4,4,4,4,936450,35000,47,4,1,10,전남 장성군,9
12103,1109502,122483,4,5,4,4,4,4,4,936450,37500,45,3,1,7,전남 장성군,9
12104,1113501,122973,4,5,4,4,4,4,4,936450,25000,45,3,1,7,전남 장성군,9
12105,1114102,103364,5,4,4,5,4,4,4,936450,45000,43,3,1,7,전남 장성군,9
12106,1114102,115213,5,4,4,4,4,4,5,936450,30000,43,3,1,7,전남 장성군,9
12107,1522902,115965,5,4,4,4,4,3,4,936450,35000,33,3,1,7,전남 장성군,9
12108,1110501,105733,4,4,4,5,5,5,5,936450,130000,59,4,3,12,전남 장성군,9
12109,1115001,104321,4,4,4,5,5,5,3,936450,230000,46,4,3,12,전남 장성군,9
12110,1115102,302186,5,5,4,5,5,4,4,936450,300000,58,4,3,12,전남 장성군,9
12111,1147102,121042,5,4,4,4,4,5,4,936450,290000,57,4,3,12,전남 장성군,9
12112,1522302,103406,4,4,3,4,4,4,4,936450,120000,54,4,3,12,전남 장성군,9
12113,1522302,103412,5,4,4,4,4,4,4,936450,180000,54,4,3,12,전남 장성군,9
12114,1523102,115657,3,4,3,4,4,3,4,936450,130000,47,4,3,12,전남 장성군,9
12115,1536901,300623,4,3,4,4,4,4,5,936450,100000,56,4,3,12,전남 장성군,9
12116,1536902,300623,4,3,4,4,4,4,5,936450,100000,58,4,3,12,전남 장성군,9
12117,1111702,101393,4,3,3,3,4,3,5,936450,120000,75,5,3,15,전남 장성군,9
12118,1113601,122593,5,5,4,4,4,4,5,936450,125000,68,5,3,15,전남 장성군,9
12119,1259501,112088,4,4,4,4,4,4,4,936450,100000,65,5,3,15,전남 장성군,9
12120,1113603,122593,5,5,4,4,4,4,5,936450,125000,90,6,3,18,전남 장성군,9
12121,1114101,103390,5,4,4,4,3,3,4,936450,60000,49,4,2,11,전남 장성군,9
12122,1170601,120830,4,4,4,4,3,3,4,936450,66250,58,4,2,11,전남 장성군,9
12123,1170602,120830,4,4,4,4,3,3,4,936450,66250,58,4,2,11,전남 장성군,9
12124,1236102,109838,4,4,4,4,3,4,4,936450,50000,52,4,2,11,전남 장성군,9
12125,1114102,103356,4,4,4,5,4,3,3,936450,130000,43,3,3,9,전남 장성군,9
12126,1114302,101410,5,4,4,5,5,4,4,936450,50000,36,3,2,8,전남 장성군,9
12127,1521201,121986,5,5,4,4,4,4,4,936450,50000,41,3,2,8,전남 장성군,9
12128,1521202,121986,5,5,4,4,4,4,4,936450,50000,30,3,2,8,전남 장성군,9
12129,1170603,120830,4,4,4,4,3,3,4,936450,66250,91,6,2,17,전남 장성군,9
12130,1170604,120830,4,4,4,4,3,3,4,936450,66250,87,6,2,17,전남 장성군,9
12131,1229301,107520,4,4,4,4,4,4,4,936450,90000,81,6,2,17,전남 장성군,9
12132,1229301,107521,4,4,4,4,4,4,4,936450,50000,81,6,2,17,전남 장성군,9
12133,1229301,107522,4,4,4,4,4,4,4,936450,50000,81,6,2,17,전남 장성군,9
12134,1229302,107520,4,4,4,4,4,4,4,936450,90000,80,6,2,17,전남 장성군,9
12135,1229302,107521,4,4,4,4,4,4,4,936450,50000,80,6,2,17,전남 장성군,9
12136,1229302,107522,4,4,4,4,4,4,4,936450,50000,80,6,2,17,전남 장성군,9
12137,1204303,112156,4,4,4,3,3,4,3,936450,6667,95,6,1,16,전남 장성군,9
12138,1229301,107519,4,4,4,4,4,4,4,936450,15000,81,6,1,16,전남 장성군,9
12139,1229302,107519,4,4,4,4,4,4,4,936450,15000,80,6,1,16,전남 장성군,9
12140,1237601,108420,2,4,4,4,4,4,4,936450,25000,81,6,1,16,전남 장성군,9
12141,1237601,123309,4,5,4,4,4,4,4,936450,25000,81,6,1,16,전남 장성군,9
12142,1237602,108420,2,4,4,4,4,4,4,936450,25000,81,6,1,16,전남 장성군,9
12143,1237602,123309,4,5,4,4,4,4,4,936450,25000,81,6,1,16,전남 장성군,9
12144,1215204,113450,4,4,4,4,3,4,4,936450,20000,19,1,1,1,전남 장성군,9
12145,1522104,101961,5,5,4,5,5,5,5,936450,35625,18,1,1,1,전남 장성군,9
12146,1329201,115965,5,4,4,4,4,3,4,936450,35000,29,2,1,4,전남 장성군,9
12147,1522103,101961,5,5,4,5,5,5,5,936450,35625,20,2,1,4,전남 장성군,9
12364,1013301,103089,5,4,5,4,4,4,4,936060,50000,52,4,2,11,전남 광양시,9
12365,1013302,103089,5,4,5,4,4,4,4,936060,50000,51,4,2,11,전남 광양시,9
12366,1071801,103000,4,4,4,3,3,3,4,936060,60000,59,4,2,11,전남 광양시,9
12367,1071802,103000,4,4,4,3,3,3,4,936060,60000,58,4,2,11,전남 광양시,9
12368,1077902,116861,3,3,3,3,3,3,3,936060,60000,50,4,2,11,전남 광양시,9
12369,1213501,107228,2,2,3,4,4,3,2,936060,80000,52,4,2,11,전남 광양시,9
