,PID,q6_1,q6_1_1,,new
17121,1533103,933,310,310,933310
17122,1533103,931,370,370,931370
17123,1533104,933,20,020,933020
17124,1533104,934,30,030,934030
17125,1533104,934,350,350,934350
17126,1533201,925,40,040,925040
17127,1533201,934,30,030,934030
17128,1533201,933,310,310,933310
17129,1533201,938,340,340,938340
17130,1533201,931,270,270,931270
17131,1533201,934,50,050,934050
17132,1533201,933,310,310,933310
17133,1533201,933,310,310,933310
17134,1533201,933,310,310,933310
17135,1533201,933,310,310,933310
17136,1533201,933,350,350,933350
17137,1533201,933,310,310,933310
17138,1533201,933,310,310,933310
17139,1533202,925,40,040,925040
17140,1533202,934,30,030,934030
17141,1533202,933,310,310,933310
17142,1533202,938,340,340,938340
17143,1533202,931,270,270,931270
17144,1533202,934,50,050,934050
17145,1533202,933,310,310,933310
17146,1533202,933,310,310,933310
17147,1533202,933,310,310,933310
17148,1533202,933,310,310,933310
17149,1533202,933,350,350,933350
17150,1533301,935,20,020,935020
17151,1533301,921,90,090,921090
17152,1533301,921,90,090,921090
17153,1533302,935,20,020,935020
17154,1533302,921,90,090,921090
17155,1534101,936,20,020,936020
17156,1534101,911,230,230,911230
17157,1534101,911,230,230,911230
17158,1534101,937,20,020,937020
17159,,,,000,000
17160,1534101,931,210,210,931210
17161,1534101,921,90,090,921090
17162,1534101,936,20,020,936020
17163,1534101,932,400,400,932400
17164,1534102,936,20,020,936020
17165,1534102,911,230,230,911230
17166,1534102,911,230,230,911230
17167,1534102,937,20,020,937020
17168,,,,000,000
17169,1534102,931,210,210,931210
17170,1534102,921,90,090,921090
17171,1534102,936,20,020,936020
17172,1534102,932,400,400,932400
17173,1534301,934,10,010,934010
17174,1534301,931,210,210,931210
17175,1534301,931,210,210,931210
17176,1534301,934,10,010,934010
17177,1534301,929,10,010,929010
17178,1534301,934,20,020,934020
17179,1534301,931,10,010,931010
17180,1534301,931,90,090,931090
17181,1534301,934,10,010,934010
17182,1534301,934,10,010,934010
17183,1534301,931,10,010,931010
17184,1534301,934,10,010,934010
17185,1534302,934,10,010,934010
17186,1534302,934,10,010,934010
17187,1534302,934,10,010,934010
17188,1534302,934,10,010,934010
17189,1534302,934,20,020,934020
17190,1534302,934,10,010,934010
17191,1534302,931,90,090,931090
17192,1534302,934,10,010,934010
17193,1534302,934,10,010,934010
17194,1534302,934,10,010,934010
17195,1534302,934,10,010,934010
17196,1534401,934,20,020,934020
17197,1534401,932,310,310,932310
17198,1534401,934,20,020,934020
17199,1534401,934,380,380,934380
17200,1534401,932,60,060,932060
17201,1534402,921,110,110,921110
17202,1534402,934,20,020,934020
17203,1534402,932,310,310,932310
17204,1534402,934,20,020,934020
17205,1534402,934,380,380,934380
17206,1534402,932,60,060,932060
17207,1534601,934,380,380,934380
17208,1534601,936,20,020,936020
17209,1534601,934,80,080,934080
17210,1534601,934,380,380,934380
17211,1534601,938,50,050,938050
17212,1534601,936,20,020,936020
17213,1534601,934,380,380,934380
17214,1534601,934,40,040,934040
17215,1534602,934,380,380,934380
17216,1534602,936,20,020,936020
17217,1534602,934,80,080,934080
17218,1534602,934,380,380,934380
17219,,,,000,000
17220,1534602,934,40,040,934040
17221,1534603,934,80,080,934080
17222,1534801,935,20,020,935020
17223,1534802,935,20,020,935020
17224,1534803,911,230,230,911230
17225,1534803,935,20,020,935020
17226,1534803,921,90,090,921090
17227,1534804,935,20,020,935020
17228,1534901,934,30,030,934030
17229,1534902,934,30,030,934030
17230,1535003,934,30,030,934030
17231,1535003,934,30,030,934030
17232,1535301,934,380,380,934380
17233,1535301,934,350,350,934350
17234,1535301,934,50,050,934050
17235,1535302,934,380,380,934380
17236,1535302,934,50,050,934050
17237,1535401,934,310,310,934310
17238,1535401,911,140,140,911140
17239,1535401,934,380,380,934380
17240,1535401,934,310,310,934310
17241,1535401,934,30,030,934030
17242,1535401,935,380,380,935380
17243,1535401,934,340,340,934340
17244,1535402,925,30,030,925030
17245,1535402,934,380,380,934380
17246,1535402,932,400,400,932400
17247,1535402,934,30,030,934030
17248,,,,000,000
17249,1535402,934,20,020,934020
17250,1535402,935,380,380,935380
17251,1535402,934,340,340,934340
17252,1535402,935,30,030,935030
17253,1535403,925,30,030,925030
17254,1535403,934,380,380,934380
17255,1535403,934,30,030,934030
17256,,,,000,000
17257,1535403,935,380,380,935380
17258,1535403,934,340,340,934340
17259,1535404,925,30,030,925030
17260,1535404,934,30,030,934030
17261,1535404,935,380,380,935380
17262,1535501,938,30,030,938030
17263,1535501,911,130,130,911130
17264,1535502,925,30,030,925030
17265,1535502,925,40,040,925040
17266,1535502,938,30,030,938030
17267,1535502,925,40,040,925040
17268,1535502,925,20,020,925020
17269,1535502,935,10,010,935010
17270,1535502,935,320,320,935320
17271,1535502,934,20,020,934020
17272,1535502,923,40,040,923040
17273,1535502,925,30,030,925030
17274,1535502,925,30,030,925030
17275,1535502,934,330,330,934330
17276,1535502,934,60,060,934060
17277,1535502,911,130,130,911130
17278,1535901,934,380,380,934380
17279,1535901,934,30,030,934030
17280,1535901,936,20,020,936020
17281,1535902,934,380,380,934380
17282,1535902,934,30,030,934030
17283,1535902,936,20,020,936020
17284,1536401,934,20,020,934020
17285,1536401,933,350,350,933350
17286,1536401,934,310,310,934310
17287,1536401,934,330,330,934330
17288,1536401,933,30,030,933030
17289,1536401,934,20,020,934020
17290,1536401,935,10,010,935010
17291,1536401,935,340,340,935340
17292,1536401,934,50,050,934050
17293,1536402,934,20,020,934020
17294,1536402,933,350,350,933350
17295,1536402,934,310,310,934310
17296,1536402,934,330,330,934330
17297,1536402,933,30,030,933030
17298,1536402,934,20,020,934020
17299,1536402,935,10,010,935010
17300,1536402,935,340,340,935340
17301,1536402,934,50,050,934050
17302,1536403,934,310,310,934310
17303,1536403,935,340,340,935340
17304,1536601,934,330,330,934330
17305,1536601,936,310,310,936310
17306,1536601,938,50,050,938050
17307,1536601,935,310,310,935310
17308,,,,000,000
17309,,,,000,000
17310,1536602,934,330,330,934330
17311,,,,000,000
17312,1536602,939,10,010,939010
17313,1536602,936,20,020,936020
17314,1536602,936,310,310,936310
17315,1536602,938,50,050,938050
17316,1536602,935,310,310,935310
17317,,,,000,000
17318,,,,000,000
17319,1536602,936,20,020,936020
17320,1536602,936,10,010,936010
17321,1536701,911,230,230,911230
17322,1536701,939,10,010,939010
17323,1536701,936,330,330,936330
17324,1536701,923,80,080,923080
17325,1536702,911,230,230,911230
17326,1536702,924,40,040,924040
17327,1536702,939,10,010,939010
17328,1536702,936,330,330,936330
17329,1536702,923,80,080,923080
17330,1536801,935,370,370,935370
17331,1536801,936,20,020,936020
17332,1536801,931,10,010,931010
17333,1536802,936,20,020,936020
17334,1536803,936,20,020,936020
17335,1536804,936,20,020,936020
17336,1536901,936,450,450,936450
17337,1536901,935,60,060,935060
17338,,,,000,000
17339,1536901,936,20,020,936020
17340,1536901,923,310,310,923310
17341,1536901,934,340,340,934340
17342,1536901,935,380,380,935380
17343,1536901,939,20,020,939020
17344,1536901,935,310,310,935310
17345,1536901,935,320,320,935320
17346,1536901,935,310,310,935310
17347,1536901,935,330,330,935330
17348,1536901,935,310,310,935310
17349,1536901,936,20,020,936020
17350,1536901,935,310,310,935310
17351,1536901,938,60,060,938060
17352,1536901,921,90,090,921090
17353,1536901,936,400,400,936400
17354,1536901,935,60,060,935060
17355,1536901,937,30,030,937030
17356,1536901,933,330,330,933330
17357,1536902,936,450,450,936450
17358,1536902,935,60,060,935060
17359,1536902,936,20,020,936020
17360,1536902,932,340,340,932340
17361,1536902,923,310,310,923310
17362,1536902,939,20,020,939020
17363,1536902,935,310,310,935310
17364,1536902,935,330,330,935330
17365,1536902,936,20,020,936020
17366,1536902,935,60,060,935060
17367,,,,000,000
17368,,,,000,000
17369,,,,000,000
17370,,,,000,000
17371,1536903,924,40,040,924040
17372,1536903,924,40,040,924040
17373,1536903,924,40,040,924040
17374,,,,000,000
17375,1536903,936,20,020,936020
17376,1536903,935,310,310,935310
17377,1536903,924,40,040,924040
17378,,,,000,000
17379,1536903,936,20,020,936020
17380,1536903,911,20,020,911020
17381,1536903,911,20,020,911020
17382,1537001,936,60,060,936060
17383,1537001,935,320,320,935320
17384,1537001,934,30,030,934030
17385,1537001,935,20,020,935020
17386,1537001,933,30,030,933030
17387,1537001,938,360,360,938360
17388,1537001,932,390,390,932390
17389,1537001,923,40,040,923040
17390,1537002,935,20,020,935020
17391,1537002,935,370,370,935370
17392,1537002,935,310,310,935310
17393,1537002,935,60,060,935060
17394,1537002,935,50,050,935050
17395,1537002,935,20,020,935020
17396,1537002,935,320,320,935320
17397,1537002,935,60,060,935060
17398,1537002,935,20,020,935020
17399,1537003,911,10,010,911010
17400,1537004,936,30,030,936030
17401,1537004,935,380,380,935380
17402,1537004,934,30,030,934030
17403,1537004,936,30,030,936030
17404,1537101,935,310,310,935310
17405,1537101,935,310,310,935310
17406,1537101,921,90,090,921090
17407,1537101,935,50,050,935050
17408,1537101,935,10,010,935010
17409,1537101,935,310,310,935310
17410,1537101,935,380,380,935380
17411,1537101,935,10,010,935010
17412,1537101,935,310,310,935310
17413,1537101,935,310,310,935310
17414,1537101,935,10,010,935010
17415,1537101,935,310,310,935310
17416,1537101,935,310,310,935310
17417,1537101,935,310,310,935310
17418,1537101,935,310,310,935310
17419,1537101,921,90,090,921090
17420,1537102,935,310,310,935310
17421,1537102,935,310,310,935310
17422,1537102,935,310,310,935310
17423,1537102,935,360,360,935360
17424,1537102,935,310,310,935310
17425,1537102,935,310,310,935310
17426,1537102,921,90,090,921090
17427,1537102,935,50,050,935050
17428,1537102,935,310,310,935310
17429,1537102,935,380,380,935380
17430,1537102,935,10,010,935010
17431,1537102,935,310,310,935310
17432,1537103,921,90,090,921090
17433,1537103,935,10,010,935010
17434,1537103,935,380,380,935380
17435,1537103,935,10,010,935010
17436,1537103,935,10,010,935010
17437,1537104,921,90,090,921090
17438,1537104,935,380,380,935380
17439,1537104,935,10,010,935010
17440,1537104,935,10,010,935010
17441,1537104,921,90,090,921090
17442,1537104,935,10,010,935010
17443,1537201,936,20,020,936020
17444,,,,000,000
17445,1537201,935,310,310,935310
17446,1537201,935,380,380,935380
17447,1537201,911,130,130,911130
17448,1537201,924,30,030,924030
17449,1537202,938,400,400,938400
17450,,,,000,000
17451,1537202,935,20,020,935020
17452,1537202,935,310,310,935310
17453,1537202,935,380,380,935380
17454,1537202,911,130,130,911130
17455,1537202,924,30,030,924030
17456,1537301,935,350,350,935350
17457,1537301,935,30,030,935030
17458,1537301,935,340,340,935340
17459,1537301,935,320,320,935320
17460,1537301,935,20,020,935020
17461,1537301,935,40,040,935040
17462,1537301,933,10,010,933010
17463,1537301,935,30,030,935030
17464,1537301,936,420,420,936420
17465,1537301,938,380,380,938380
17466,1537301,935,370,370,935370
17467,1537301,935,370,370,935370
17468,1537301,939,20,020,939020
17469,1537301,931,20,020,931020
17470,1537302,936,320,320,936320
17471,1537302,935,310,310,935310
17472,1537302,935,320,320,935320
17473,1537302,935,20,020,935020
17474,1537302,933,10,010,933010
17475,1537302,936,420,420,936420
17476,1537302,938,380,380,938380
17477,1537302,936,310,310,936310
17478,1537302,939,20,020,939020
17479,1537302,932,60,060,932060
17480,1537303,936,310,310,936310
17481,1537304,936,320,320,936320
17482,1537304,935,310,310,935310
17483,1537304,935,310,310,935310
17484,1537304,935,320,320,935320
17485,1537304,935,20,020,935020
17486,1537305,936,320,320,936320
17487,1537305,935,310,310,935310
17488,1537306,935,310,310,935310
17489,1537306,935,20,020,935020
17490,1537306,936,310,310,936310
17491,,,,000,000
17492,1537501,934,30,030,934030
17493,1537501,935,310,310,935310
17494,1537501,933,10,010,933010
17495,1537501,937,350,350,937350
17496,1537501,938,50,050,938050
17497,1537501,935,20,020,935020
17498,1537501,936,440,440,936440
17499,1537501,935,40,040,935040
17500,1537501,932,10,010,932010
17501,1537501,936,310,310,936310
17502,,,,000,000
17503,1537502,934,30,030,934030
17504,1537502,935,310,310,935310
17505,1537502,933,10,010,933010
17506,1537502,937,350,350,937350
17507,1537502,938,50,050,938050
17508,1537502,935,20,020,935020
17509,1537502,936,20,020,936020
17510,1537502,936,20,020,936020
17511,1537503,936,320,320,936320
17512,1537503,934,340,340,934340
17513,1537503,938,350,350,938350
17514,1537503,938,90,090,938090
17515,1537503,935,30,030,935030
17516,1537503,911,240,240,911240
17517,1537503,935,30,030,935030
17518,1537503,935,310,310,935310
17519,1537503,934,340,340,934340
17520,1537503,935,30,030,935030
17521,1537503,935,310,310,935310
17522,1537503,935,20,020,935020
17523,1537503,935,20,020,935020
17524,1537503,925,20,020,925020
17525,1537504,936,320,320,936320
17526,1537504,934,340,340,934340
17527,1537504,935,30,030,935030
17528,1537504,935,310,310,935310
17529,1537504,925,30,030,925030
17530,1537504,935,20,020,935020
17531,1537504,925,20,020,925020
17532,1537701,937,20,020,937020
17533,1537701,937,20,020,937020
17534,1537701,938,30,030,938030
17535,1537701,935,10,010,935010
17536,1537702,938,60,060,938060
17537,1537702,921,10,010,921010
17538,1537702,938,110,110,938110
17539,1537702,938,30,030,938030
17540,1537702,938,360,360,938360
17541,1537702,935,10,010,935010
17542,,,,000,000
17543,1537703,935,330,330,935330
17544,,,,000,000
17545,1537801,936,470,470,936470
17546,1537801,926,20,020,926020
17547,1537801,925,20,020,925020
17548,1537801,938,370,370,938370
17549,1537801,911,230,230,911230
17550,1537801,911,230,230,911230
17551,1537801,911,230,230,911230
17552,1537801,911,230,230,911230
17553,,,,000,000
17554,1537802,936,470,470,936470
17555,1537802,926,20,020,926020
17556,1537802,925,20,020,925020
17557,1537802,938,370,370,938370
17558,1537802,911,230,230,911230
17559,1537802,911,230,230,911230
17560,1537802,911,230,230,911230
17561,1537802,911,230,230,911230
17562,,,,000,000
17563,1537901,936,60,060,936060
17564,1537901,921,310,310,921310
17565,1537901,938,360,360,938360
17566,1537902,938,90,090,938090
17567,1537902,938,380,380,938380
17568,1537903,938,50,050,938050
17569,,,,000,000
17570,,,,000,000
17571,1538001,926,310,310,926310
17572,,,,000,000
17573,1538001,938,330,330,938330
17574,1538001,938,310,310,938310
17575,1538001,938,320,320,938320
17576,1538001,938,320,320,938320
17577,1538001,932,350,350,932350
17578,1538001,933,10,010,933010
17579,1538001,932,30,030,932030
17580,1538002,926,310,310,926310
17581,1538002,938,320,320,938320
17582,1538002,938,320,320,938320
17583,1538002,932,350,350,932350
17584,1538003,935,330,330,935330
17585,1538003,935,330,330,935330
17586,,,,000,000
17587,1538003,925,10,010,925010
17588,1538003,932,350,350,932350
17589,,,,000,000
17590,1538004,932,350,350,932350
17591,1538004,938,370,370,938370
17592,1538004,937,70,070,937070
17593,1538004,937,90,090,937090
17594,1538101,911,20,020,911020
17595,1538101,938,50,050,938050
17596,1538101,938,50,050,938050
17597,1538101,922,60,060,922060
17598,1538101,911,220,220,911220
17599,,,,000,000
17600,1538201,936,10,010,936010
17601,,,,000,000
17602,1538202,936,10,010,936010
17603,,,,000,000
17604,1538203,938,70,070,938070
17605,1538203,936,10,010,936010
17606,1538301,938,70,070,938070
17607,1538301,925,20,020,925020
17608,1538302,938,70,070,938070
17609,1538302,925,20,020,925020
