,PID,M_ID,nature,traffic,food,info,facility,kind,total,loc_code,money,age,age_group,money_group,label_group,a_c,all
11354,1534302,118879,4,4,4,4,4,4,4,934010,25000,47,4,1,10,충남 천안시,5
11355,1011902,120318,4,4,4,4,4,4,4,934010,44445,45,3,1,7,충남 천안시,5
11356,1164902,301454,3,3,5,3,3,3,4,934010,20000,40,3,1,7,충남 천안시,5
11357,1177802,120646,4,3,4,4,4,4,4,934010,37500,44,3,1,7,충남 천안시,5
11358,1183804,302240,3,3,4,3,3,3,3,934010,0,37,3,1,7,충남 천안시,5
11359,1185902,303055,5,5,4,4,5,5,5,934010,7000,45,3,1,7,충남 천안시,5
11360,1185902,303057,3,3,3,4,4,3,3,934010,5500,45,3,1,7,충남 천안시,5
11361,1185902,303059,4,4,4,3,3,3,4,934010,7250,45,3,1,7,충남 천안시,5
11362,1207102,119570,4,4,4,4,4,4,4,934010,5000,44,3,1,7,충남 천안시,5
11363,1208203,114033,4,4,4,4,4,4,4,934010,21250,34,3,1,7,충남 천안시,5
11364,1208204,114033,4,4,4,4,4,4,4,934010,21250,30,3,1,7,충남 천안시,5
11365,1209202,101213,3,4,4,3,3,4,4,934010,45000,36,3,1,7,충남 천안시,5
11366,1209203,101213,3,4,4,3,3,4,4,934010,45000,34,3,1,7,충남 천안시,5
11367,1236601,105460,4,4,4,4,4,4,4,934010,41667,38,3,1,7,충남 천안시,5
11368,1236602,105460,4,4,4,4,4,4,4,934010,41667,35,3,1,7,충남 천안시,5
11369,1524001,118478,5,4,4,4,4,4,4,934010,31000,39,3,1,7,충남 천안시,5
11370,1524002,118478,5,4,4,4,4,4,4,934010,31000,37,3,1,7,충남 천안시,5
11371,1525001,300910,4,4,4,4,4,4,4,934010,7778,39,3,1,7,충남 천안시,5
11372,1525002,300910,4,4,4,4,4,4,4,934010,7778,39,3,1,7,충남 천안시,5
11373,1011903,120318,4,4,4,4,4,4,4,934010,44445,19,1,1,1,충남 천안시,5
11374,1117703,301584,4,4,4,4,4,4,4,934010,10000,19,1,1,1,충남 천안시,5
11375,1117703,301577,5,5,4,4,5,5,5,934010,10000,19,1,1,1,충남 천안시,5
11376,1117704,301584,4,4,4,4,4,4,4,934010,10000,17,1,1,1,충남 천안시,5
11377,1117704,301577,5,5,4,4,5,5,5,934010,10000,17,1,1,1,충남 천안시,5
11378,1164903,301454,3,3,5,3,3,3,4,934010,20000,17,1,1,1,충남 천안시,5
11379,1177803,120646,4,3,4,4,4,4,4,934010,37500,18,1,1,1,충남 천안시,5
11380,1177804,120646,4,3,4,4,4,4,4,934010,37500,17,1,1,1,충남 천안시,5
11381,1185903,303055,5,5,4,4,5,5,5,934010,7000,19,1,1,1,충남 천안시,5
11382,1185903,303057,3,3,3,4,4,3,3,934010,5500,19,1,1,1,충남 천안시,5
11383,1185903,303059,4,4,4,3,3,3,4,934010,7250,19,1,1,1,충남 천안시,5
11384,1185904,303055,5,5,4,4,5,5,5,934010,7000,15,1,1,1,충남 천안시,5
11385,1185904,303057,3,3,3,4,4,3,3,934010,5500,15,1,1,1,충남 천안시,5
11386,1185904,303059,4,4,4,3,3,3,4,934010,7250,15,1,1,1,충남 천안시,5
11387,1023502,104227,4,4,4,4,4,4,4,934010,15000,62,5,1,13,충남 천안시,5
11388,1039302,120006,4,4,3,3,3,4,4,934010,15000,78,5,1,13,충남 천안시,5
11389,1117302,118984,4,4,4,4,4,4,4,934010,10000,79,5,1,13,충남 천안시,5
11390,1135101,107439,4,3,4,4,4,4,4,934010,10000,78,5,1,13,충남 천안시,5
11391,1138401,102403,4,4,4,4,4,4,4,934010,25000,79,5,1,13,충남 천안시,5
11392,1138402,102403,4,4,4,4,4,4,4,934010,25000,77,5,1,13,충남 천안시,5
11393,1186202,107142,3,3,3,4,4,4,4,934010,20000,68,5,1,13,충남 천안시,5
11394,1208201,114033,4,4,4,4,4,4,4,934010,21250,61,5,1,13,충남 천안시,5
11395,1209201,114121,4,5,4,4,4,4,4,934010,30000,69,5,1,13,충남 천안시,5
11396,1523501,300882,5,5,4,5,4,4,4,934010,35000,61,5,1,13,충남 천안시,5
11397,1031403,116084,4,5,4,5,5,4,4,934010,60000,39,3,2,8,충남 천안시,5
11398,1031404,116084,4,5,4,5,5,4,4,934010,60000,37,3,2,8,충남 천안시,5
11399,1031405,116084,4,5,4,5,5,4,4,934010,60000,44,3,2,8,충남 천안시,5
11400,1095303,120421,4,4,4,3,4,5,4,934010,50000,38,3,2,8,충남 천안시,5
11401,1095304,120421,4,4,4,3,4,5,4,934010,50000,35,3,2,8,충남 천안시,5
11402,1165603,110524,4,4,4,4,4,4,4,934010,60000,32,3,2,8,충남 천안시,5
11403,1168001,301954,4,4,4,4,4,4,4,934010,70000,44,3,2,8,충남 천안시,5
11404,1168001,303638,4,4,3,4,4,4,4,934010,50000,44,3,2,8,충남 천안시,5
11405,1168002,301954,4,4,4,4,4,4,4,934010,70000,45,3,2,8,충남 천안시,5
11406,1168002,303638,4,4,3,4,4,4,4,934010,50000,45,3,2,8,충남 천안시,5
11407,1181804,107175,3,4,4,4,4,4,4,934010,50000,39,3,2,8,충남 천안시,5
11408,1230204,105836,4,4,4,4,4,4,4,934010,75000,38,3,2,8,충남 천안시,5
11409,1275202,108529,3,3,4,4,4,4,4,934010,50000,39,3,2,8,충남 천안시,5
11410,1275203,108529,3,3,4,4,4,4,4,934010,50000,33,3,2,8,충남 천안시,5
11411,1301401,105836,4,4,4,4,4,4,4,934010,75000,34,3,2,8,충남 천안시,5
11412,1505901,302682,4,4,4,4,4,4,4,934010,75000,39,3,2,8,충남 천안시,5
11413,1505902,302682,4,4,4,4,4,4,4,934010,75000,32,3,2,8,충남 천안시,5
11414,1039301,104266,4,4,3,3,4,4,4,934010,15000,87,6,1,16,충남 천안시,5
11415,1039301,120006,4,4,3,3,3,4,4,934010,15000,87,6,1,16,충남 천안시,5
11416,1134401,105464,4,4,3,4,4,4,3,934010,0,81,6,1,16,충남 천안시,5
11417,1095301,120421,4,4,4,3,4,5,4,934010,50000,61,5,2,14,충남 천안시,5
11418,1143901,106209,4,4,3,4,4,4,4,934010,80000,69,5,2,14,충남 천안시,5
11419,1204301,112153,3,4,3,4,4,5,3,934010,90000,72,5,2,14,충남 천안시,5
11420,1204302,112153,3,4,3,4,4,5,3,934010,90000,64,5,2,14,충남 천안시,5
11421,1212401,117617,3,3,3,3,3,3,3,934010,50000,70,5,2,14,충남 천안시,5
11422,1212402,117617,3,3,3,3,3,3,3,934010,50000,65,5,2,14,충남 천안시,5
11423,1257101,101085,4,4,4,4,4,3,4,934010,50000,70,5,2,14,충남 천안시,5
11424,1257102,101085,4,4,4,4,4,3,4,934010,50000,68,5,2,14,충남 천안시,5
11425,1109501,122485,4,4,4,4,4,4,4,934010,223333,48,4,3,12,충남 천안시,5
11426,1109501,122493,4,4,4,4,4,4,4,934010,216667,48,4,3,12,충남 천안시,5
11427,1151601,119374,3,5,5,4,4,4,4,934010,200000,56,4,3,12,충남 천안시,5
11428,1507001,120120,3,4,4,5,5,4,3,934010,155000,47,4,3,12,충남 천안시,5
11429,1507002,120120,3,4,4,5,5,4,3,934010,155000,46,4,3,12,충남 천안시,5
11430,1523702,300265,3,4,4,4,4,4,3,934010,100000,51,4,3,12,충남 천안시,5
11431,1534301,106083,4,4,4,4,4,4,4,934010,200000,47,4,3,12,충남 천안시,5
11432,1116202,117347,3,3,3,3,4,3,3,934010,295000,45,3,3,9,충남 천안시,5
11433,1199401,105043,4,4,4,4,4,4,4,934010,150000,42,3,3,9,충남 천안시,5
11434,1199402,105043,4,4,4,4,4,4,4,934010,150000,42,3,3,9,충남 천안시,5
11435,1209502,102604,4,4,4,4,4,4,4,934010,100000,42,3,3,9,충남 천안시,5
11436,1209901,106071,3,4,4,4,4,4,4,934010,200000,45,3,3,9,충남 천안시,5
11437,1209901,106077,4,4,4,4,4,4,4,934010,230000,45,3,3,9,충남 천안시,5
11438,1209901,106080,4,4,4,4,4,4,4,934010,250000,45,3,3,9,충남 천안시,5
11439,1209901,113469,4,4,4,4,4,4,4,934010,230000,45,3,3,9,충남 천안시,5
11440,1209901,113473,4,4,4,4,4,4,4,934010,230000,45,3,3,9,충남 천안시,5
11441,1209901,113474,4,4,4,4,4,4,4,934010,200000,45,3,3,9,충남 천안시,5
11442,1209901,113477,4,4,4,4,4,4,4,934010,240000,45,3,3,9,충남 천안시,5
11443,1508901,302008,4,2,3,3,3,3,1,934010,125000,40,3,3,9,충남 천안시,5
11444,1508902,302008,4,2,3,3,3,3,1,934010,125000,37,3,3,9,충남 천안시,5
11445,1117202,103809,4,4,4,4,4,4,4,934010,100000,65,5,3,15,충남 천안시,5
11446,1213401,113038,4,4,3,4,4,4,3,934010,500000,60,5,3,15,충남 천안시,5
11447,1227601,104970,4,4,4,4,4,4,4,934010,125000,70,5,3,15,충남 천안시,5
11448,1227602,104970,4,4,4,4,4,4,4,934010,125000,65,5,3,15,충남 천안시,5
11449,1117801,106762,4,4,4,4,4,4,4,934010,70000,84,6,2,17,충남 천안시,5
11450,1204303,112153,3,4,3,4,4,5,3,934010,90000,95,6,2,17,충남 천안시,5
11451,1120103,113059,3,4,3,3,3,3,4,934010,50000,26,2,2,5,충남 천안시,5
11452,1263104,122299,4,5,4,4,5,4,4,934010,75000,20,2,2,5,충남 천안시,5
11453,1168004,301954,4,4,4,4,4,4,4,934010,70000,16,1,2,2,충남 천안시,5
11454,1168004,303638,4,4,3,4,4,4,4,934010,50000,16,1,2,2,충남 천안시,5
11455,1185305,110762,4,4,4,4,4,4,4,934010,180000,24,2,3,6,충남 천안시,5
11456,1521504,118019,5,4,5,5,5,5,5,934010,111667,20,2,3,6,충남 천안시,5
11457,1523703,300265,3,4,4,4,4,4,3,934010,100000,26,2,3,6,충남 천안시,5
11458,1213704,114674,3,4,4,3,4,4,3,934010,20000,21,2,1,4,충남 천안시,5
11459,1523403,301252,3,4,3,4,4,4,3,934010,30000,25,2,1,4,충남 천안시,5
11460,1263102,122299,4,5,4,4,5,4,4,934010,75000,49,4,2,11,충남 천안시,5
11461,1011302,120356,4,3,4,4,4,4,4,935340,40000,49,4,1,10,전북 장수군,6
11462,1224702,112760,4,4,4,4,4,4,4,935340,25000,56,4,1,10,전북 장수군,6
11463,1110902,104712,4,4,4,4,4,4,4,935340,25000,65,5,1,13,전북 장수군,6
11464,1258601,112028,4,4,4,4,4,4,4,935340,30000,66,5,1,13,전북 장수군,6
11465,1131801,120157,4,4,4,4,3,4,4,935340,50000,43,3,2,8,전북 장수군,6
11466,1131802,120157,4,4,4,4,3,4,4,935340,50000,40,3,2,8,전북 장수군,6
11467,1231801,109214,5,5,5,4,4,5,5,935340,75000,41,3,2,8,전북 장수군,6
11468,1231802,109214,5,5,5,4,4,5,5,935340,75000,38,3,2,8,전북 장수군,6
11469,1502401,104112,4,4,4,4,4,4,4,935340,50000,33,3,2,8,전북 장수군,6
11470,1502402,104112,4,4,4,4,4,4,4,935340,50000,33,3,2,8,전북 장수군,6
11471,1536402,120155,4,4,4,4,4,4,4,935340,50000,43,3,2,8,전북 장수군,6
11472,1183602,301055,5,4,5,5,5,4,4,935340,40000,43,3,1,7,전북 장수군,6
11473,1502401,104116,4,4,5,4,4,4,4,935340,20370,33,3,1,7,전북 장수군,6
11474,1502402,104116,4,4,5,4,4,4,4,935340,20370,33,3,1,7,전북 장수군,6
11475,1236801,118971,4,4,4,4,4,4,2,935340,100000,48,4,3,12,전북 장수군,6
11476,1536401,120155,4,4,4,4,4,4,4,935340,50000,49,4,2,11,전북 장수군,6
11477,1536403,120155,4,4,4,4,4,4,4,935340,50000,16,1,2,2,전북 장수군,6
11478,1537301,107456,4,4,4,4,4,4,4,935340,140000,61,5,3,15,전북 장수군,6
11479,1011302,120373,4,3,4,4,3,3,4,935310,25000,49,4,1,10,전북 완주군,6
11480,1077902,116837,4,3,3,3,3,3,3,935310,45000,50,4,1,10,전북 완주군,6
11481,1121402,119251,4,4,4,4,4,3,4,935310,35000,58,4,1,10,전북 완주군,6
11482,1123001,110404,4,4,4,4,4,4,4,935310,30000,58,4,1,10,전북 완주군,6
11483,1170302,303107,4,3,4,4,4,4,4,935310,20000,48,4,1,10,전북 완주군,6
11484,1221201,301827,4,5,4,4,4,3,4,935310,20000,59,4,1,10,전북 완주군,6
11485,1221202,301827,4,5,4,4,4,3,4,935310,20000,54,4,1,10,전북 완주군,6
11486,1221202,301825,4,5,4,4,4,4,4,935310,16667,54,4,1,10,전북 완주군,6
11487,1221701,108714,4,5,4,4,4,4,4,935310,20000,56,4,1,10,전북 완주군,6
11488,1224701,106143,4,4,4,4,3,4,4,935310,40000,57,4,1,10,전북 완주군,6
11489,1224701,106145,4,4,4,4,4,3,4,935310,30000,57,4,1,10,전북 완주군,6
11490,1224702,112762,4,4,4,4,4,4,4,935310,25000,56,4,1,10,전북 완주군,6
11491,1228402,118176,4,4,3,3,3,4,4,935310,20000,53,4,1,10,전북 완주군,6
11492,1237502,123341,4,4,4,4,4,4,4,935310,30000,55,4,1,10,전북 완주군,6
11493,1536901,301457,5,5,3,4,5,4,5,935310,0,56,4,1,10,전북 완주군,6
11494,1536901,302193,5,5,4,4,3,4,4,935310,10000,56,4,1,10,전북 완주군,6
11495,1537302,107146,4,4,4,4,4,4,4,935310,33333,56,4,1,10,전북 완주군,6
11496,1537501,101441,3,4,4,3,4,4,3,935310,25000,59,4,1,10,전북 완주군,6
11497,1018801,118833,4,4,4,4,4,4,4,935310,50000,70,5,2,14,전북 완주군,6
11498,1219501,101268,4,5,4,4,4,4,4,935310,50000,70,5,2,14,전북 완주군,6
11499,1078101,117214,3,3,3,3,3,3,4,935310,30000,62,5,1,13,전북 완주군,6
11500,1118401,113385,4,4,4,4,4,4,4,935310,35000,72,5,1,13,전북 완주군,6
11501,1118402,113385,4,4,4,4,4,4,4,935310,35000,66,5,1,13,전북 완주군,6
11502,1118801,100208,4,5,4,3,3,3,4,935310,25000,69,5,1,13,전북 완주군,6
11503,1118801,100209,4,4,5,4,4,4,4,935310,25000,69,5,1,13,전북 완주군,6
11504,1118802,100208,4,5,4,3,3,3,4,935310,25000,65,5,1,13,전북 완주군,6
11505,1118802,100209,4,4,5,4,4,4,4,935310,25000,65,5,1,13,전북 완주군,6
11506,1121401,119251,4,4,4,4,4,3,4,935310,35000,60,5,1,13,전북 완주군,6
11507,1132801,120532,4,4,4,4,4,4,4,935310,40000,68,5,1,13,전북 완주군,6
11508,1132802,120532,4,4,4,4,4,4,4,935310,40000,66,5,1,13,전북 완주군,6
11509,1214301,105899,4,4,5,4,4,4,3,935310,30000,65,5,1,13,전북 완주군,6
11510,1214301,114067,5,4,4,3,3,3,4,935310,30000,65,5,1,13,전북 완주군,6
11511,1216001,118008,3,4,4,3,3,4,3,935310,21667,74,5,1,13,전북 완주군,6
11512,1216002,118008,3,4,4,3,3,4,3,935310,21667,69,5,1,13,전북 완주군,6
11513,1219202,100138,4,4,4,3,3,4,4,935310,20000,75,5,1,13,전북 완주군,6
11514,1221601,115133,4,4,5,4,4,4,4,935310,0,67,5,1,13,전북 완주군,6
11515,1221602,115133,4,4,5,4,4,4,4,935310,0,61,5,1,13,전북 완주군,6
11516,1223101,115368,4,4,4,4,4,4,4,935310,20000,69,5,1,13,전북 완주군,6
11517,1223102,115368,4,4,4,4,4,4,4,935310,20000,65,5,1,13,전북 완주군,6
11518,1227301,118576,4,5,4,3,3,4,4,935310,12500,61,5,1,13,전북 완주군,6
11519,1227302,118576,4,5,4,3,3,4,4,935310,12500,62,5,1,13,전북 완주군,6
11520,1227901,107736,4,4,3,3,4,4,4,935310,5000,79,5,1,13,전북 완주군,6
11521,1227901,107769,4,5,4,4,4,4,4,935310,25000,79,5,1,13,전북 완주군,6
11522,1238002,123205,5,5,5,5,5,5,4,935310,30000,72,5,1,13,전북 완주군,6
11523,1537502,101441,3,4,4,3,4,4,3,935310,25000,60,5,1,13,전북 완주군,6
11524,1116201,117339,3,4,3,3,3,3,3,935310,50000,43,3,2,8,전북 완주군,6
11525,1116202,117339,3,4,3,3,3,3,3,935310,50000,45,3,2,8,전북 완주군,6
11526,1221205,301718,4,5,4,4,4,4,4,935310,60000,33,3,2,8,전북 완주군,6
11527,1223104,112620,4,4,3,2,2,3,4,935310,50000,37,3,2,8,전북 완주군,6
11528,1308701,112620,4,4,3,2,2,3,4,935310,50000,37,3,2,8,전북 완주군,6
11529,1536601,112708,4,4,3,3,3,3,4,935310,75000,38,3,2,8,전북 완주군,6
11530,1536602,112708,4,4,3,3,3,3,4,935310,75000,41,3,2,8,전북 완주군,6
11531,1537201,112598,4,4,4,4,3,3,4,935310,75000,42,3,2,8,전북 완주군,6
11532,1537304,107144,4,4,4,4,3,3,4,935310,65000,30,3,2,8,전북 완주군,6
11533,1537306,107144,4,4,4,4,3,3,4,935310,65000,35,3,2,8,전북 완주군,6
11534,1118201,100202,4,4,4,4,4,4,4,935310,0,83,6,1,16,전북 완주군,6
11535,1118201,113941,4,4,5,4,4,4,4,935310,0,83,6,1,16,전북 완주군,6
11536,1216102,108079,4,4,4,4,3,4,3,935310,20000,85,6,1,16,전북 완주군,6
11537,1214601,116360,4,4,4,4,3,3,4,935310,150000,70,5,3,15,전북 완주군,6
11538,1214602,116360,4,4,4,4,3,3,4,935310,150000,69,5,3,15,전북 완주군,6
11539,1216003,118008,3,4,4,3,3,4,3,935310,21667,26,2,1,4,전북 완주군,6
11540,1221001,300236,4,4,4,4,4,4,4,935310,50000,55,4,2,11,전북 완주군,6
11541,1221002,300237,4,4,4,4,4,4,4,935310,50000,52,4,2,11,전북 완주군,6
11542,1269502,113835,4,4,4,4,4,4,4,935310,50000,58,4,2,11,전북 완주군,6
11543,1536901,301911,5,4,3,4,5,5,4,935310,75000,56,4,2,11,전북 완주군,6
11544,1536901,302589,5,5,5,4,5,4,5,935310,50000,56,4,2,11,전북 완주군,6
11545,1536902,301911,5,4,3,4,5,5,4,935310,75000,58,4,2,11,전북 완주군,6
11546,1537202,112598,4,4,4,4,3,3,4,935310,75000,46,4,2,11,전북 완주군,6
11547,1221205,301717,4,5,4,4,3,4,4,935310,25000,33,3,1,7,전북 완주군,6
11548,1221206,301825,4,5,4,4,4,4,4,935310,16667,34,3,1,7,전북 완주군,6
11549,1221209,301827,4,5,4,4,4,3,4,935310,20000,33,3,1,7,전북 완주군,6
11550,1221209,301825,4,5,4,4,4,4,4,935310,16667,33,3,1,7,전북 완주군,6
11551,1308601,301717,4,5,4,4,3,4,4,935310,25000,34,3,1,7,전북 완주군,6
11552,1329301,101515,4,4,4,4,4,4,4,935310,15000,35,3,1,7,전북 완주군,6
11553,1329301,101524,4,4,4,3,3,4,4,935310,15000,35,3,1,7,전북 완주군,6
11554,1329401,101481,4,4,4,3,4,4,4,935310,10000,34,3,1,7,전북 완주군,6
11555,1536903,302632,5,4,5,4,4,4,5,935310,20000,32,3,1,7,전북 완주군,6
11556,1537101,108187,4,4,4,4,4,4,4,935310,30000,40,3,1,7,전북 완주군,6
11557,1537101,116141,4,4,4,4,4,4,4,935310,15000,40,3,1,7,전북 완주군,6
11558,1537101,116223,4,4,4,4,4,4,4,935310,20000,40,3,1,7,전북 완주군,6
11559,1537101,108201,4,4,4,4,4,4,4,935310,20000,40,3,1,7,전북 완주군,6
11560,1537101,116174,4,4,4,4,4,4,4,935310,32500,40,3,1,7,전북 완주군,6
11561,1537101,116231,4,4,4,4,4,4,4,935310,20000,40,3,1,7,전북 완주군,6
11562,1537101,116234,4,4,4,4,4,4,4,935310,20000,40,3,1,7,전북 완주군,6
11563,1537101,116236,4,4,4,4,4,4,4,935310,20000,40,3,1,7,전북 완주군,6
11564,1537102,108203,4,4,4,4,4,4,4,935310,40000,44,3,1,7,전북 완주군,6
11565,1537102,108209,4,4,4,4,4,4,4,935310,40000,44,3,1,7,전북 완주군,6
11566,1537102,108214,4,4,4,4,4,4,4,935310,40000,44,3,1,7,전북 완주군,6
11567,1537102,108224,4,4,4,4,4,4,4,935310,40000,44,3,1,7,전북 완주군,6
11568,1537102,108226,4,4,4,4,4,4,4,935310,30000,44,3,1,7,전북 완주군,6
11569,1537102,116141,4,4,4,4,4,4,4,935310,15000,44,3,1,7,전북 완주군,6
11570,1537102,116174,4,4,4,4,4,4,4,935310,32500,44,3,1,7,전북 완주군,6
11571,1537304,107146,4,4,4,4,4,4,4,935310,33333,30,3,1,7,전북 완주군,6
11572,1537503,101515,4,4,4,4,4,4,4,935310,15000,36,3,1,7,전북 완주군,6
11573,1537503,101524,4,4,4,3,3,4,4,935310,15000,36,3,1,7,전북 완주군,6
11574,1537504,101481,4,4,4,3,4,4,4,935310,10000,35,3,1,7,전북 완주군,6
11575,1537002,107784,4,4,4,4,4,4,4,935310,300000,52,4,3,12,전북 완주군,6
11576,1537101,108190,4,4,4,4,4,4,4,935310,100000,40,3,3,9,전북 완주군,6
11577,1537305,107146,4,4,4,4,4,4,4,935310,33333,16,1,1,1,전북 완주군,6
11578,1011801,102058,4,4,4,4,4,4,4,938050,140000,41,3,3,9,경남 통영시,5
11579,1011802,102058,4,4,4,4,4,4,4,938050,140000,38,3,3,9,경남 통영시,5
11580,1017103,106940,4,4,4,4,4,4,4,938050,125000,38,3,3,9,경남 통영시,5
11581,1052404,104059,4,4,3,4,3,4,4,938050,100000,36,3,3,9,경남 통영시,5
11582,1073904,102852,5,4,4,4,4,4,4,938050,150000,36,3,3,9,경남 통영시,5
11583,1126202,113688,4,4,4,4,3,4,4,938050,190000,34,3,3,9,경남 통영시,5
11584,1134302,119783,5,3,4,4,4,4,4,938050,320000,35,3,3,9,경남 통영시,5
11585,1168703,120037,4,3,4,4,4,3,4,938050,155000,42,3,3,9,경남 통영시,5
11586,1168704,120037,4,3,4,4,4,3,4,938050,155000,40,3,3,9,경남 통영시,5
11587,1177103,102766,4,4,4,4,4,4,4,938050,125000,36,3,3,9,경남 통영시,5
11588,1177105,102766,4,4,4,4,4,4,4,938050,125000,42,3,3,9,경남 통영시,5
11589,1183602,301060,5,4,5,4,4,4,4,938050,100000,43,3,3,9,경남 통영시,5
11590,1186101,121290,3,2,3,3,3,3,3,938050,105000,44,3,3,9,경남 통영시,5
11591,1186102,121290,3,2,3,3,3,3,3,938050,105000,41,3,3,9,경남 통영시,5
11592,1207102,107892,4,4,4,4,4,4,4,938050,100000,44,3,3,9,경남 통영시,5
11593,1236301,105442,4,4,4,4,4,4,4,938050,150000,40,3,3,9,경남 통영시,5
11594,1244903,100878,5,5,5,4,5,4,5,938050,100000,32,3,3,9,경남 통영시,5
11595,1254703,115041,4,3,3,3,4,3,4,938050,100000,37,3,3,9,경남 통영시,5
11596,1255203,120116,4,4,4,4,4,4,4,938050,100000,30,3,3,9,경남 통영시,5
11597,1274801,114006,4,2,1,1,1,1,1,938050,175000,41,3,3,9,경남 통영시,5
11598,1274802,114006,4,2,1,1,1,1,1,938050,175000,42,3,3,9,경남 통영시,5
11599,1534601,117664,4,4,4,4,4,4,4,938050,100000,41,3,3,9,경남 통영시,5
11600,1536601,112713,4,4,4,4,3,3,4,938050,125000,38,3,3,9,경남 통영시,5
11601,1536602,112713,4,4,4,4,3,3,4,938050,125000,41,3,3,9,경남 통영시,5
11602,1017701,106928,4,4,4,4,4,4,5,938050,75000,44,3,2,8,경남 통영시,5
11603,1063802,121411,5,5,4,4,5,4,4,938050,50000,44,3,2,8,경남 통영시,5
11604,1084703,112416,4,4,4,4,4,4,4,938050,50000,33,3,2,8,경남 통영시,5
11605,1085403,114232,4,3,4,4,4,4,3,938050,66667,32,3,2,8,경남 통영시,5
11606,1085404,114232,4,3,4,4,4,4,3,938050,66667,44,3,2,8,경남 통영시,5
11607,1086903,113243,4,4,4,4,4,4,4,938050,50000,35,3,2,8,경남 통영시,5
11608,1113501,104588,4,4,4,4,4,4,4,938050,50000,45,3,2,8,경남 통영시,5
11609,1185703,110232,4,4,4,4,4,4,4,938050,50000,41,3,2,8,경남 통영시,5
11610,1215101,100241,5,5,5,5,5,5,4,938050,87500,44,3,2,8,경남 통영시,5
11611,1215102,100241,5,5,5,5,5,5,4,938050,87500,42,3,2,8,경남 통영시,5
11612,1227103,100978,5,4,3,3,3,3,4,938050,50000,31,3,2,8,경남 통영시,5
11613,1235804,115757,4,4,4,4,4,5,5,938050,75000,36,3,2,8,경남 통영시,5
11614,1250304,107984,3,4,4,4,4,3,4,938050,66667,35,3,2,8,경남 통영시,5
11615,1264102,121877,5,5,4,4,4,4,5,938050,80000,32,3,2,8,경남 통영시,5
11616,1268003,106567,4,3,4,4,3,4,4,938050,70000,33,3,2,8,경남 통영시,5
11617,1271202,102642,5,3,4,4,4,3,4,938050,60000,45,3,2,8,경남 통영시,5
11618,1304501,107984,3,4,4,4,4,3,4,938050,66667,34,3,2,8,경남 통영시,5
11619,1518801,114814,4,3,4,4,3,3,4,938050,75000,40,3,2,8,경남 통영시,5
11620,1518802,114814,4,3,4,4,3,3,4,938050,75000,39,3,2,8,경남 통영시,5
11621,1539502,109471,4,4,4,3,4,3,4,938050,85000,39,3,2,8,경남 통영시,5
11622,1027303,122090,5,4,4,5,4,4,4,938050,100000,28,2,3,6,경남 통영시,5
11623,1092204,120264,4,4,4,4,4,4,4,938050,100000,28,2,3,6,경남 통영시,5
11624,1092304,119999,4,4,4,4,4,4,4,938050,100000,23,2,3,6,경남 통영시,5
11625,1102804,110034,4,4,4,4,5,5,4,938050,100000,21,2,3,6,경남 통영시,5
11626,1204203,100181,5,4,3,3,3,4,5,938050,100000,26,2,3,6,경남 통영시,5
11627,1028601,108010,4,4,4,4,3,4,4,938050,83333,50,4,2,11,경남 통영시,5
11628,1028602,108010,4,4,4,4,3,4,4,938050,83333,48,4,2,11,경남 통영시,5
11629,1034001,120869,4,4,4,4,4,4,4,938050,63333,55,4,2,11,경남 통영시,5
11630,1034002,120869,4,4,4,4,4,4,4,938050,63333,48,4,2,11,경남 통영시,5
11631,1059702,100290,4,4,4,4,4,4,4,938050,60000,52,4,2,11,경남 통영시,5
11632,1071901,103115,4,4,4,4,4,3,4,938050,60000,58,4,2,11,경남 통영시,5
11633,1085903,103144,3,3,3,3,3,3,4,938050,50000,49,4,2,11,경남 통영시,5
11634,1085903,900128,3,3,3,3,3,3,4,938050,50000,49,4,2,11,경남 통영시,5
11635,1091802,113881,4,4,4,4,4,4,4,938050,50000,48,4,2,11,경남 통영시,5
11636,1092201,103561,5,4,4,4,4,4,4,938050,75000,59,4,2,11,경남 통영시,5
11637,1093002,120111,4,4,4,4,4,4,4,938050,50000,46,4,2,11,경남 통영시,5
11638,1215601,116386,4,4,3,4,4,4,4,938050,70000,51,4,2,11,경남 통영시,5
11639,1225802,108698,5,4,5,4,4,4,5,938050,50000,57,4,2,11,경남 통영시,5
11640,1264901,121631,4,5,4,4,4,4,4,938050,50000,53,4,2,11,경남 통영시,5
11641,1271201,102642,5,3,4,4,4,3,4,938050,60000,53,4,2,11,경남 통영시,5
11642,1519702,120635,4,4,4,4,4,4,4,938050,50000,51,4,2,11,경남 통영시,5
11643,1520001,120746,4,4,4,4,4,4,4,938050,50000,58,4,2,11,경남 통영시,5
11644,1520002,120746,4,4,4,4,4,4,4,938050,50000,48,4,2,11,경남 통영시,5
11645,1537501,112800,4,4,3,3,4,3,4,938050,50000,59,4,2,11,경남 통영시,5
11646,1538101,105327,4,4,3,4,4,4,4,938050,50000,47,4,2,11,경남 통영시,5
11647,1538101,105328,3,4,3,4,4,4,4,938050,50000,47,4,2,11,경남 통영시,5
11648,1538501,105316,4,4,4,4,4,4,4,938050,75000,47,4,2,11,경남 통영시,5
11649,1538502,105316,4,4,4,4,4,4,4,938050,75000,47,4,2,11,경남 통영시,5
