PID,M_ID,nature,culture,traffic,accom,food,shopping,info,facility,kind,program,price,cong,total
1111101,101313,5,4,4,5,4,4,4,5,4,4,4,4,4
1111101,115597,4,4,4,4,4,4,4,4,3,4,3,4,4
1111101,115598,5,4,4,4,4,4,4,4,3,4,4,4,4
1111101,115600,4,4,4,4,4,4,4,4,3,4,3,4,4
1111101,115601,3,4,4,4,4,4,4,4,3,4,4,4,4
1111101,115602,5,4,4,4,4,4,4,4,4,4,4,4,4
1111101,115623,4,4,4,4,4,4,4,4,4,4,2,3,4
1111101,115607,5,4,4,4,4,4,4,4,4,4,4,4,4
1111101,115611,4,4,4,4,4,4,4,4,4,4,4,4,4
1111101,115615,5,4,4,4,3,4,4,3,3,4,3,3,4
1111101,115616,5,5,4,5,4,5,4,4,4,5,4,4,5
1111101,115617,5,4,4,4,4,4,4,4,4,4,4,4,4
1111101,115619,5,4,4,4,4,4,4,4,3,4,3,3,4
1111101,115620,5,4,4,4,4,4,4,3,3,4,3,4,4
1111301,115194,4,4,4,3,4,4,4,3,3,4,3,4,4
1111302,101329,4,5,4,4,4,4,5,5,4,5,3,4,5
1111302,115194,4,4,4,3,4,4,4,3,3,4,3,4,4
1111302,115195,4,4,4,4,4,4,4,3,3,4,3,3,4
1111302,115196,4,4,4,4,4,4,4,3,3,4,3,3,4
1111302,115198,3,5,3,5,3,5,4,3,3,5,3,3,5
1111302,115197,5,4,4,4,4,4,4,4,3,4,3,4,4
1111303,101330,5,4,3,4,4,4,3,4,3,4,3,3,4
1111303,101335,5,5,4,4,5,5,4,4,4,5,3,4,5
1111303,900051,5,4,3,4,4,4,3,4,3,4,3,3,4
1111303,900052,5,5,4,4,5,5,4,4,4,5,3,4,5
1111401,101382,4,4,4,5,5,5,4,4,4,5,4,4,5
1111402,101382,4,4,4,5,5,5,4,4,4,5,4,4,5
1111402,115131,4,4,4,4,4,4,4,4,3,4,3,4,4
1111405,104167,5,4,3,4,4,4,4,4,3,4,3,3,4
1111405,900168,5,4,3,4,4,4,4,4,3,4,3,3,4
1111405,115139,5,5,3,4,5,5,4,4,3,5,4,4,5
1111501,101466,5,4,4,4,4,5,4,5,5,5,3,4,5
1111501,101467,5,4,4,4,4,4,4,4,4,4,4,4,4
1111501,115880,5,5,4,5,4,5,4,4,4,5,4,4,5
1111501,900053,5,4,4,4,4,5,4,5,5,5,3,4,5
1111501,115881,5,5,4,5,4,5,4,4,4,5,4,4,5
1111501,115884,4,5,4,5,3,5,4,4,4,5,4,4,5
1111601,115180,4,3,4,3,4,3,3,4,3,3,3,4,3
1111601,115181,5,5,4,5,4,5,3,4,3,5,3,4,5
1111601,115182,4,4,4,4,5,4,4,3,3,4,3,4,4
1111702,101390,4,4,4,4,5,5,4,4,4,5,4,4,5
1111702,101392,5,4,4,4,5,4,4,5,3,4,3,4,4
1111702,101393,4,5,3,5,3,5,3,4,3,5,3,4,5
1111702,115188,5,4,4,4,5,4,4,4,4,4,4,4,4
1111902,101405,5,4,4,4,4,4,4,5,4,4,4,4,4
1112301,123173,4,4,4,5,4,4,5,5,5,4,4,4,4
1112302,123173,4,4,4,5,4,4,5,5,5,4,4,4,4
1112402,122438,4,4,4,4,4,5,5,4,4,4,4,4,4
1112403,105747,4,4,4,4,5,4,4,4,3,4,4,3,4
1112403,122439,4,4,4,4,4,4,4,4,4,4,4,4,4
1112501,105704,3,4,4,4,4,4,4,4,4,4,5,5,4
1112502,105704,3,4,4,4,4,4,4,4,4,4,5,5,4
1112603,108295,5,5,4,5,4,5,5,5,4,5,5,5,5
1112902,108300,4,4,4,4,5,5,5,4,4,5,4,3,4
1113001,108315,4,4,5,5,5,4,4,5,4,5,5,5,4
1113003,108318,3,4,4,4,5,5,5,3,4,4,4,4,4
1113005,108324,5,5,4,5,4,5,5,5,5,5,4,4,5
1113005,108326,4,4,5,4,4,4,5,5,4,4,5,5,4
1113005,123224,3,4,3,3,4,4,4,3,3,4,4,3,4
1113005,123230,4,3,5,3,4,3,5,4,4,4,4,5,3
1113101,104445,4,4,5,4,4,4,4,4,4,4,4,4,4
1113101,122923,5,4,4,4,5,4,4,4,4,4,5,4,4
1113101,122926,4,5,4,4,4,4,4,4,4,4,4,4,4
1113101,122920,4,4,5,4,4,4,4,4,4,4,4,4,4
1113102,104445,4,4,5,4,4,4,4,4,4,4,4,4,4
1113102,122923,5,4,4,4,5,4,4,4,4,4,5,4,4
1113102,122926,4,5,4,4,4,4,4,4,4,4,4,4,4
1113102,122920,4,4,5,4,4,4,4,4,4,4,4,4,4
1113201,104450,4,4,5,4,5,4,4,4,4,4,4,4,4
1113201,122929,4,4,5,4,4,4,4,4,4,4,5,4,4
1113201,122932,5,4,4,4,4,5,5,5,4,4,4,4,4
1113201,122933,4,4,5,4,4,4,4,4,4,4,4,4,4
1113202,104450,4,4,5,4,5,4,4,4,4,4,4,4,4
1113202,122929,4,4,5,4,4,4,4,4,4,4,5,4,4
1113202,122932,5,4,4,4,4,5,5,5,4,4,4,4,4
1113202,122933,4,4,5,4,4,4,4,4,4,4,4,4,4
1113203,104450,4,4,5,4,5,4,4,4,4,4,4,4,4
1113203,122932,5,4,4,4,4,5,5,5,4,4,4,4,4
1113203,122933,4,4,5,4,4,4,4,4,4,4,4,4,4
1113301,104463,4,4,5,4,5,4,4,4,4,4,4,4,4
1113301,122058,4,3,5,4,4,4,4,4,4,4,4,4,4
1113301,122062,4,4,5,4,5,4,5,5,5,4,5,5,4
1113401,105049,4,4,5,4,5,4,4,4,4,4,4,4,4
1113402,105049,4,4,5,4,5,4,4,4,4,4,4,4,4
1113402,123431,4,4,4,4,4,4,4,4,4,4,4,4,4
1113402,123432,4,4,4,4,5,4,4,4,4,4,4,4,4
1113403,123435,4,4,5,4,4,4,4,4,4,4,4,4,4
1113403,123434,4,4,3,4,4,4,4,4,4,4,4,4,4
1113405,105049,4,4,5,4,5,4,4,4,4,4,4,4,4
1113405,123439,4,4,3,4,4,4,4,4,4,4,4,4,4
1113405,123437,4,4,3,4,4,4,4,4,4,5,4,4,4
1113501,104567,5,5,4,4,4,4,5,5,5,4,4,4,4
1113501,104570,4,4,4,4,4,4,5,5,4,4,4,4,4
1113501,104573,4,4,2,4,4,4,4,4,4,4,2,3,4
1113501,104579,4,4,4,4,4,4,5,5,4,4,4,4,4
1113501,104582,4,4,4,4,4,4,4,4,4,4,4,4,4
1113501,104560,4,4,5,4,4,4,4,4,4,4,4,4,4
1113501,104577,4,4,4,4,4,4,4,5,4,4,4,4,4
1113501,104585,4,4,4,4,4,4,5,5,4,4,4,4,4
1113501,104588,4,4,4,4,4,4,4,4,4,4,4,4,4
1113501,122950,4,4,4,4,5,4,4,4,4,4,4,4,4
1113501,122975,4,4,5,4,4,4,4,4,4,4,4,4,4
1113501,900185,4,4,2,4,4,4,4,4,4,4,2,3,4
1113501,122963,4,5,4,4,4,4,4,4,4,4,4,4,4
1113501,122965,4,5,4,4,4,4,4,4,4,4,4,4,4
1113501,122956,5,4,5,4,4,4,4,4,4,4,4,4,4
1113501,122968,5,4,5,4,5,4,4,4,4,4,4,4,4
1113501,122973,4,4,5,4,4,4,4,4,4,4,4,4,4
1113502,104615,4,4,4,4,4,4,4,4,4,4,4,4,4
1113502,104560,4,4,5,4,4,4,4,4,4,4,4,4,4
1113502,104659,4,4,4,3,4,4,4,4,4,4,4,4,4
1113502,122950,4,4,4,4,5,4,4,4,4,4,4,4,4
1113502,122986,4,4,5,4,4,4,4,4,4,4,4,4,4
1113502,123009,4,4,5,4,4,4,4,4,4,4,4,4,4
1113502,123014,4,5,4,4,5,4,4,4,4,4,4,4,4
1113502,122956,5,4,5,4,4,4,4,4,4,4,4,4,4
1113502,123016,4,4,4,4,4,4,4,4,4,4,4,4,4
1113502,123019,4,4,4,4,5,4,4,4,4,4,4,4,4
1113503,104610,4,4,4,4,4,3,4,4,4,4,4,3,4
1113503,104560,4,4,5,4,4,4,4,4,4,4,4,4,4
1113503,122950,4,4,4,4,5,4,4,4,4,4,4,4,4
1113503,122956,5,4,5,4,4,4,4,4,4,4,4,4,4
1113504,104560,4,4,5,4,4,4,4,4,4,4,4,4,4
1113504,122950,4,4,4,4,5,4,4,4,4,4,4,4,4
1113504,122982,4,5,4,4,4,4,4,5,4,4,4,4,4
1113504,122956,5,4,5,4,4,4,4,4,4,4,4,4,4
1113504,122977,4,4,4,4,4,4,4,4,4,4,4,5,4
1113601,104487,4,5,4,4,4,4,4,5,4,4,4,4,4
1113601,104526,4,4,4,4,3,4,4,4,4,4,3,4,4
1113601,122593,5,4,5,4,4,5,4,4,4,5,4,4,5
1113601,122595,4,4,5,4,4,4,4,4,4,4,4,5,4
1113601,122596,4,5,4,4,4,4,4,4,4,4,4,4,4
1113601,123362,4,4,5,4,4,4,4,4,4,4,4,4,4
1113601,123363,4,5,4,4,4,4,4,4,4,4,4,4,4
1113601,123364,5,4,4,4,4,5,4,4,4,4,4,4,4
1113601,123365,4,4,5,4,4,4,4,4,4,4,4,4,4
1113601,123395,4,4,5,4,4,4,4,4,4,4,4,4,4
1113603,122593,5,4,5,4,4,5,4,4,4,5,4,4,5
1113801,123025,4,4,4,4,5,4,4,4,4,4,4,4,4
1113801,123023,4,4,4,4,4,4,4,4,4,4,4,4,4
1114001,105130,4,4,4,4,5,4,4,4,4,4,4,4,4
1114001,123032,4,4,5,4,4,4,4,4,4,4,4,4,4
1114002,105130,4,4,4,4,5,4,4,4,4,4,4,4,4
1114002,123032,4,4,5,4,4,4,4,4,4,4,4,4,4
1114003,105159,4,4,4,4,4,4,5,5,5,4,4,3,4
1114005,105167,4,4,4,3,4,4,4,4,4,4,4,4,4
1114005,900222,4,4,4,3,4,4,4,4,4,4,4,4,4
1114005,123045,4,5,5,4,4,4,5,4,4,4,4,4,4
1114005,123047,4,4,4,4,5,4,4,4,4,4,4,4,4
1114101,103349,5,4,4,4,4,4,4,3,3,4,3,4,4
1114101,103350,5,4,3,4,4,4,4,3,3,4,3,3,4
1114101,103359,5,5,4,4,4,5,4,4,4,5,4,4,5
1114101,103364,5,4,4,4,4,4,5,4,4,4,3,4,4
1114101,103369,3,5,4,4,4,4,5,4,4,4,3,4,4
1114101,103390,5,4,4,4,4,4,4,3,3,4,4,4,4
1114101,103388,5,4,4,4,4,4,5,4,3,4,4,3,4
1114101,103389,5,5,4,5,4,5,4,4,3,5,3,4,5
1114101,115209,5,5,4,5,4,5,5,5,3,5,4,4,5
1114101,115210,4,4,4,5,4,4,4,4,4,4,3,4,4
1114101,115212,5,5,4,5,4,5,4,4,4,5,4,4,5
1114101,115213,5,5,4,5,4,5,4,4,4,5,4,4,5
1114101,115215,5,4,4,4,4,4,4,4,3,4,3,4,4
1114101,115219,5,4,4,5,5,4,5,4,4,4,3,4,4
1114102,103349,5,4,4,4,4,4,4,3,3,4,3,4,4
1114102,103350,5,4,3,4,4,4,4,3,3,4,3,3,4
1114102,103354,5,4,4,4,3,4,4,4,3,4,3,3,4
1114102,103356,4,3,4,3,4,3,5,4,3,3,4,4,3
1114102,103359,5,5,4,4,4,5,4,4,4,5,4,4,5
1114102,103364,5,4,4,4,4,4,5,4,4,4,3,4,4
1114102,103367,5,5,4,5,3,5,4,5,4,5,3,3,5
1114102,103369,3,5,4,4,4,4,5,4,4,4,3,4,4
1114102,103388,5,4,4,4,4,4,5,4,3,4,4,3,4
1114102,103389,5,5,4,5,4,5,4,4,3,5,3,4,5
1114102,115208,4,3,4,3,3,3,4,3,3,3,3,4,3
1114102,115209,5,5,4,5,4,5,5,5,3,5,4,4,5
1114102,115210,4,4,4,5,4,4,4,4,4,4,3,4,4
1114102,115211,3,4,3,4,4,4,3,4,3,4,4,4,4
1114102,115212,5,5,4,5,4,5,4,4,4,5,4,4,5
1114102,115213,5,5,4,5,4,5,4,4,4,5,4,4,5
1114102,115215,5,4,4,4,4,4,4,4,3,4,3,4,4
1114102,115216,5,4,4,4,3,4,4,4,4,4,3,3,4
1114102,115217,5,4,3,4,4,4,4,4,3,4,3,3,4
1114102,115218,5,4,3,4,4,4,4,4,4,3,3,3,4
1114102,115219,5,4,4,5,5,4,5,4,4,4,3,4,4
1114301,101411,3,4,4,4,4,4,4,3,3,4,3,4,4
1114301,101461,4,4,4,4,4,4,4,4,3,4,3,4,4
1114301,101409,5,5,5,5,4,5,4,4,4,5,4,4,5
1114301,115589,3,5,4,5,3,5,4,4,3,5,2,3,5
1114301,115592,4,4,3,4,3,4,3,3,3,4,3,3,4
1114302,101409,5,5,5,5,4,5,4,4,4,5,4,4,5
1114302,101410,5,4,4,4,4,4,5,5,4,4,4,4,4
1114302,115589,3,5,4,5,3,5,4,4,3,5,2,3,5
1114302,101408,5,5,4,4,4,5,5,4,4,4,3,4,5
1114403,103451,3,3,3,3,4,3,4,4,3,3,3,4,3
1114701,103319,5,5,4,5,4,5,5,4,4,5,4,4,5
1114701,103324,5,5,4,5,4,5,4,3,3,5,3,3,5
1114701,115241,4,5,4,4,3,5,4,4,5,5,3,4,5
1114701,103338,3,5,3,3,3,5,4,4,4,5,4,4,5
1114702,103319,5,5,4,5,4,5,5,4,4,5,4,4,5
1114702,103324,5,5,4,5,4,5,4,3,3,5,3,3,5
1114702,115241,4,5,4,4,3,5,4,4,5,5,3,4,5
1114702,115249,4,5,4,4,3,5,4,4,4,5,4,4,5
1114703,103342,4,4,4,4,3,4,4,4,4,4,4,4,4
1114703,115254,3,4,3,3,3,4,4,4,4,4,3,4,4
1114703,115255,3,5,4,3,3,5,4,4,4,5,3,3,5
1114801,115267,4,4,4,3,4,4,4,3,3,4,3,4,4
1114801,115269,4,4,4,3,3,3,4,3,3,4,3,4,4
1114802,115275,4,4,4,5,4,5,4,5,5,5,4,5,5
1114802,115277,5,5,5,5,4,5,4,4,4,5,4,4,5
1115001,104311,5,5,4,4,4,5,5,4,4,5,3,4,5
1115001,104318,5,4,3,4,3,4,5,5,5,4,3,5,4
1115001,104313,3,3,4,3,4,3,4,4,3,3,3,4,3
1115001,104321,4,3,4,3,4,3,5,5,5,3,3,3,3
1115001,115281,5,4,4,4,4,4,4,4,3,4,3,4,4
1115001,115283,5,5,4,5,3,5,5,5,4,5,3,5,5
1115001,115284,5,5,4,5,4,5,4,3,3,5,4,4,5
1115001,115285,5,4,4,4,4,4,4,4,5,4,3,4,4
1115001,115286,4,4,4,4,4,4,4,4,4,4,4,4,4
1115002,104304,5,4,4,4,5,4,5,4,4,4,4,4,4
1115002,104307,5,4,4,4,4,4,5,5,4,4,3,3,4
1115002,104325,5,4,4,4,5,4,5,4,4,4,4,4,4
1115002,104309,5,5,4,5,5,5,5,4,4,5,4,4,5
1115002,115278,4,5,4,4,4,5,4,4,4,5,4,4,5
1115002,115281,5,4,4,4,4,4,4,4,3,4,3,4,4
1115003,104304,5,4,4,4,5,4,5,4,4,4,4,4,4
1115003,104329,5,4,4,4,4,4,5,4,4,4,4,4,4
1115003,104307,5,4,4,4,4,4,5,5,4,4,3,3,4
1115003,104332,5,4,4,4,4,4,4,4,3,4,3,3,4
1115003,104309,5,5,4,5,5,5,5,4,4,5,4,4,5
1115003,115278,4,5,4,4,4,5,4,4,4,5,4,4,5
1115003,115281,5,4,4,4,4,4,4,4,3,4,3,4,4
1115003,115287,5,4,4,4,5,4,4,4,3,4,4,4,4
1115004,104307,5,4,4,4,4,4,5,5,4,4,3,3,4
1115004,115278,4,5,4,4,4,5,4,4,4,5,4,4,5
1115004,115281,5,4,4,4,4,4,4,4,3,4,3,4,4
1115101,301928,5,5,4,5,4,5,4,3,3,5,2,4,5
1115101,301932,5,4,4,5,4,4,4,4,4,4,3,4,4
1115101,302085,5,5,4,5,4,5,4,4,4,5,4,4,5
1115101,302091,5,4,5,4,5,4,4,4,4,4,4,5,4
1115101,302092,4,4,3,4,4,4,4,3,3,4,4,3,4
1115101,302180,5,5,5,4,5,5,5,4,4,5,5,5,5
1115101,302182,5,5,4,5,4,5,4,4,4,5,5,4,5
1115101,302183,5,4,4,4,4,4,4,4,4,4,3,4,4
1115101,302184,5,4,5,4,5,5,5,4,4,4,4,4,4
1115102,301928,5,5,4,5,4,5,4,3,3,5,2,4,5
1115102,301932,5,4,4,5,4,4,4,4,4,4,3,4,4
1115102,302186,5,4,5,4,4,4,5,5,4,4,4,4,4
1115102,302187,5,4,4,4,4,4,4,3,4,4,4,4,4
1115102,302085,5,5,4,5,4,5,4,4,4,5,4,4,5
1115102,302091,5,4,5,4,5,4,4,4,4,4,4,5,4
1115102,302092,4,4,3,4,4,4,4,3,3,4,4,3,4
1115102,302180,5,5,5,4,5,5,5,4,4,5,5,5,5
1115102,302182,5,5,4,5,4,5,4,4,4,5,5,4,5
1115102,302183,5,4,4,4,4,4,4,4,4,4,3,4,4
1115102,302184,5,4,5,4,5,5,5,4,4,4,4,4,4
1115103,102567,4,4,4,4,4,4,4,4,4,4,4,4,4
1115103,102560,5,5,5,5,5,5,4,4,4,5,4,4,5
1115103,900101,4,4,4,4,4,4,4,4,4,4,4,4,4
1115104,122588,4,4,4,4,4,4,4,4,4,4,4,4,4
1115105,102560,5,5,5,5,5,5,4,4,4,5,4,4,5
1115301,106275,4,4,4,4,4,4,4,3,4,4,3,4,4
1115302,106272,4,4,4,4,3,4,4,4,4,4,4,4,4
1115303,106274,4,5,4,5,4,4,4,4,4,4,3,3,5
1115304,122480,4,4,4,4,4,4,4,4,4,4,4,4,4
1115501,115357,4,4,4,5,4,4,4,4,4,4,4,4,4
1115502,115357,4,4,4,5,4,4,4,4,4,4,4,4,4
1115601,105825,4,4,4,4,4,4,4,5,4,4,4,4,4
1115601,900256,4,4,4,4,4,4,4,5,4,4,4,4,4
1115603,115760,4,4,4,4,4,4,4,4,4,4,4,4,4
1115704,122555,4,4,4,4,4,4,4,4,4,4,4,2,4
1115704,122556,4,4,4,4,4,4,4,4,4,4,4,4,4
1115801,107555,4,4,3,4,4,4,3,3,3,3,3,4,4
1115802,107555,4,4,3,4,4,4,3,3,3,3,3,4,4
1115803,107555,4,4,3,4,4,4,3,3,3,3,3,4,4
1116201,104761,5,4,4,3,4,3,4,4,4,4,4,4,3
1116201,117339,3,3,4,3,3,3,3,3,3,3,2,3,3
1116201,117354,4,3,3,4,4,3,3,4,4,3,3,3,3
1116202,104761,5,4,4,3,4,3,4,4,4,4,4,4,3
1116202,104786,3,3,4,4,3,3,3,3,3,3,3,3,3
1116202,117339,3,3,4,3,3,3,3,3,3,3,2,3,3
1116202,117347,3,3,3,3,3,3,3,4,3,3,3,3,3
1116202,900201,3,3,4,4,3,3,3,3,3,3,3,3,3
1116202,117354,4,3,3,4,4,3,3,4,4,3,3,3,3
1116202,117359,3,4,3,3,3,4,3,4,3,4,3,4,4
1116202,117371,4,4,3,4,3,4,3,3,3,4,3,2,4
1116301,102441,4,4,4,4,4,4,4,4,4,4,4,4,4
1116301,102444,4,4,4,4,4,4,4,4,4,4,3,2,4
1116301,102451,4,4,4,4,4,4,4,4,4,4,4,3,4
1116301,117856,4,4,4,4,4,4,4,4,4,4,4,4,4
1116301,117857,4,4,4,4,4,4,4,4,4,4,4,4,4
1116301,117858,4,4,4,4,4,4,4,4,4,4,4,4,4
1116301,117859,4,4,4,4,4,4,4,4,4,4,4,4,4
1116301,117862,4,4,4,4,4,4,4,4,4,4,4,4,4
1116301,117864,4,4,4,4,4,4,4,4,4,4,4,4,4
1116302,102441,4,4,4,4,4,4,4,4,4,4,4,4,4
1116302,102444,4,4,4,4,4,4,4,4,4,4,3,2,4
1116302,102451,4,4,4,4,4,4,4,4,4,4,4,3,4
1116302,117856,4,4,4,4,4,4,4,4,4,4,4,4,4
1116302,117857,4,4,4,4,4,4,4,4,4,4,4,4,4
1116302,117858,4,4,4,4,4,4,4,4,4,4,4,4,4
1116302,117859,4,4,4,4,4,4,4,4,4,4,4,4,4
1116302,117862,4,4,4,4,4,4,4,4,4,4,4,4,4
1116302,117864,4,4,4,4,4,4,4,4,4,4,4,4,4
1116501,106525,4,4,4,4,4,4,4,4,4,4,4,4,4
1116501,106527,4,4,4,4,4,4,4,4,4,4,4,4,4
1116502,106525,4,4,4,4,4,4,4,4,4,4,4,4,4
1116502,106527,4,4,4,4,4,4,4,4,4,4,4,4,4
1116503,106525,4,4,4,4,4,4,4,4,4,4,4,4,4
1116801,104853,4,3,4,4,4,4,4,4,4,4,3,4,4
1116801,104857,4,4,4,4,4,4,4,4,4,4,3,4,4
1116801,113326,4,4,4,4,4,4,4,4,4,4,4,4,4
1116801,113334,3,3,3,3,4,3,4,4,4,3,4,4,3
1116901,104785,4,4,3,4,4,4,4,3,3,4,4,3,4
1116901,104795,4,4,3,4,4,4,4,3,3,4,4,4,4
1116901,118688,4,4,4,4,4,4,4,3,3,4,3,3,4
1116901,900202,4,4,3,4,4,4,4,3,3,4,4,4,4
1116901,118690,3,3,3,3,3,3,3,3,3,3,3,3,3
1116901,118693,3,3,4,3,4,3,4,4,3,3,3,3,3
1116902,104785,4,4,3,4,4,4,4,3,3,4,4,3,4
1116902,104806,4,4,4,4,5,4,4,4,4,4,4,4,4
1116902,118688,4,4,4,4,4,4,4,3,3,4,3,3,4
1116902,118696,3,3,4,3,4,3,4,4,4,3,3,3,3
1116903,104785,4,4,3,4,4,4,4,3,3,4,4,3,4
1116903,118688,4,4,4,4,4,4,4,3,3,4,3,3,4
1116904,104785,4,4,3,4,4,4,4,3,3,4,4,3,4
1116904,118688,4,4,4,4,4,4,4,3,3,4,3,3,4
1116905,104785,4,4,3,4,4,4,4,3,3,4,4,3,4
1116905,118688,4,4,4,4,4,4,4,3,3,4,3,3,4
1116906,104785,4,4,3,4,4,4,4,3,3,4,4,3,4
1116906,104817,4,4,4,3,3,3,3,3,3,3,3,3,3
1116906,118688,4,4,4,4,4,4,4,3,3,4,3,3,4
1116906,900205,4,4,4,3,3,3,3,3,3,3,3,3,3
1117104,117638,4,4,4,4,4,4,4,4,4,4,4,4,4
1117201,103810,4,4,4,4,4,4,4,4,4,4,4,4,4
1117201,103806,4,4,3,4,4,3,4,4,4,4,3,3,4
1117201,103811,4,4,4,4,4,4,4,4,4,4,4,4,4
1117201,117907,4,4,4,4,4,4,4,4,4,4,4,4,4
1117201,117909,4,4,4,4,4,4,4,4,4,4,4,4,4
1117201,117871,4,4,4,4,4,4,4,4,4,4,4,4,4
1117201,117911,4,4,4,4,4,4,4,4,4,4,4,4,4
1117201,117914,4,4,4,4,4,4,4,4,4,4,4,4,4
1117201,117915,4,4,4,4,4,4,4,4,4,4,4,4,4
1117201,117922,4,4,4,4,4,4,4,4,4,4,4,4,4
1117201,117918,4,4,4,4,4,4,4,4,4,4,4,4,4
1117202,103809,4,4,4,4,4,4,4,4,4,4,3,3,4
1117202,103806,4,4,3,4,4,3,4,4,4,4,3,3,4
1117202,117871,4,4,4,4,4,4,4,4,4,4,4,4,4
1117202,117872,4,4,4,4,4,4,4,4,4,4,4,4,4
1117202,117873,4,4,4,4,4,4,4,4,4,4,4,4,4
1117203,107859,5,4,4,4,4,4,5,4,4,4,4,4,4
1117203,107852,5,4,4,4,4,4,4,4,4,4,4,4,4
1117203,107854,5,4,4,5,4,4,4,4,4,4,4,4,4
1117301,106530,4,4,4,4,4,4,4,4,4,4,4,4,4
1117301,106531,4,4,4,4,4,4,3,3,4,4,4,3,4
1117302,106747,4,4,4,4,4,4,4,4,4,4,4,4,4
1117302,106530,4,4,4,4,4,4,4,4,4,4,4,4,4
1117302,106748,4,4,4,4,4,4,4,4,4,4,4,4,4
1117302,106749,4,4,4,4,4,4,4,4,4,4,4,4,4
1117302,106531,4,4,4,4,4,4,3,3,4,4,4,3,4
1117302,106750,4,4,4,4,4,4,4,4,4,4,4,4,4
1117302,106751,4,4,4,4,4,4,4,4,4,4,4,4,4
1117302,106752,4,4,4,4,4,4,4,4,4,4,4,4,4
1117302,106753,4,4,4,4,4,4,4,4,4,4,4,4,4
1117302,106754,4,4,4,4,4,4,4,4,4,4,4,4,4
1117302,106755,4,4,4,4,4,4,4,4,4,4,4,4,4
1117302,118984,4,4,4,4,4,4,4,4,4,4,4,4,4
1117302,118988,4,4,4,4,4,4,4,4,4,4,4,4,4
1117302,118989,4,4,4,4,4,4,4,4,4,4,4,4,4
1117401,106809,4,4,4,4,4,4,4,4,4,4,4,4,4
1117401,106811,4,4,4,4,4,4,4,4,4,4,4,4,4
1117401,106813,4,4,4,4,4,4,4,4,4,4,4,4,4
1117401,117502,3,3,3,3,3,3,3,3,3,3,3,3,3
1117402,106809,4,4,4,4,4,4,4,4,4,4,4,4,4
1117402,106815,4,4,4,4,4,4,4,4,4,4,4,4,4
1117402,106811,4,4,4,4,4,4,4,4,4,4,4,4,4
1117402,117502,3,3,3,3,3,3,3,3,3,3,3,3,3
1117403,106809,4,4,4,4,4,4,4,4,4,4,4,4,4
1117403,106817,4,4,4,4,4,4,4,4,4,4,4,4,4
1117403,106818,4,4,4,4,4,3,4,4,3,4,4,3,4
1117403,106820,4,4,4,4,4,4,4,4,4,4,4,3,4
1117403,117503,4,4,4,4,4,4,4,4,4,4,4,4,4
1117403,117504,4,4,4,4,4,4,4,4,4,4,4,4,4
1117701,301583,4,4,3,4,4,4,4,4,4,4,3,3,4
1117701,301584,4,4,4,4,4,4,4,4,4,4,4,4,4
1117701,301577,5,5,5,5,4,5,4,5,5,5,4,4,5
1117701,301689,4,4,3,4,3,4,4,4,4,4,3,3,4
1117701,122114,4,4,4,3,4,4,4,4,3,4,4,4,4
1117702,301583,4,4,3,4,4,4,4,4,4,4,3,3,4
1117702,301584,4,4,4,4,4,4,4,4,4,4,4,4,4
1117702,301577,5,5,5,5,4,5,4,5,5,5,4,4,5
1117702,301689,4,4,3,4,3,4,4,4,4,4,3,3,4
1117702,122114,4,4,4,3,4,4,4,4,3,4,4,4,4
1117703,301583,4,4,3,4,4,4,4,4,4,4,3,3,4
1117703,301584,4,4,4,4,4,4,4,4,4,4,4,4,4
1117703,301577,5,5,5,5,4,5,4,5,5,5,4,4,5
1117703,122131,3,3,3,3,4,3,4,4,4,3,4,3,3
1117703,301972,3,3,3,3,3,3,4,4,3,3,3,3,3
1117703,302034,3,3,3,3,3,3,3,3,3,3,3,3,3
1117703,122126,3,3,3,3,4,3,4,4,4,4,4,4,3
1117703,122127,3,4,3,4,4,4,4,4,4,4,4,4,4
1117703,122118,3,3,3,3,4,3,3,4,4,4,4,3,3
1117703,122123,3,3,3,3,4,3,4,4,3,3,4,3,3
1117703,122129,3,3,3,3,4,3,4,4,4,4,4,4,3
1117703,122120,3,3,3,3,4,3,4,4,3,4,4,3,3
1117703,122114,4,4,4,3,4,4,4,4,3,4,4,4,4
1117703,122130,3,3,3,3,4,3,4,4,4,4,4,3,3
1117704,301584,4,4,4,4,4,4,4,4,4,4,4,4,4
1117704,301577,5,5,5,5,4,5,4,5,5,5,4,4,5
1117704,122114,4,4,4,3,4,4,4,4,3,4,4,4,4
1117801,106756,4,4,4,4,4,4,4,4,4,4,4,4,4
1117801,106757,4,4,4,4,4,4,4,4,4,4,4,4,4
1117801,106758,4,4,4,4,4,4,4,4,4,4,4,4,4
1117801,106759,4,4,4,4,4,4,4,4,4,4,4,4,4
1117801,106760,4,4,4,4,4,4,4,4,4,4,4,4,4
1117801,106761,4,4,4,4,4,4,4,4,4,4,4,4,4
1117801,106762,4,4,4,4,4,4,4,4,4,4,4,4,4
1117801,106763,4,4,4,4,4,4,4,4,4,4,4,4,4
1117801,106764,4,4,4,4,4,4,4,4,4,4,4,4,4
1117801,118991,4,4,4,4,4,4,4,4,4,4,4,4,4
1117801,118994,4,4,4,4,4,4,4,4,4,4,4,4,4
1117801,118996,4,4,4,4,4,4,4,4,4,4,4,4,4
1117801,118999,4,4,4,4,4,4,4,4,4,4,4,4,4
